"wd_netc","mae_netc","wd_spd","mae_spd","n_years","n_samples","n_clusters","tau","w_prec"
107.533265962149,56.6828816,50.84007480064,57.5095392,4999,1250,3,0.5,1
24.0117893792839,50.27724,28.5773134103225,54.07644,499,50,6,0.5,1
66.156930235858,143.3008,47.4572742757764,147.10114,1999,50,6,0.5,1
116.164599687398,128.64744,167.048402324716,131.12772,4999,50,6,0.5,1
22.1847597922531,97.243512,17.7508803724688,105.31574,499,250,6,0.5,1
57.1646267539824,133.74252,48.3643101948155,148.337988,1999,250,6,0.5,1
42.1540714111245,60.392552,53.705711462885,61.3791,4999,250,6,0.5,1
22.5287058241096,71.8534912,26.6466520561485,79.9036552,499,1250,6,0.5,1
10.2599575487594,59.4512952,10.5666326086265,60.7553552,1999,1250,6,0.5,1
96.8785937738827,137.8723584,47.2546034578215,142.6573824,4999,1250,6,0.5,1
23.5000880034148,124.5586,41.5335498824906,140.95478,499,50,9,0.5,1
155.932492470551,119.8052,168.834083284327,122.62652,1999,50,9,0.5,1
148.544761359375,125.83502,88.7344497946312,134.84936,4999,50,9,0.5,1
16.1516929379259,99.214728,35.8427613051065,111.385764,499,250,9,0.5,1
80.940144389291,103.628176,44.3448922924195,109.831668,1999,250,9,0.5,1
119.506886691054,73.245984,80.3686059452114,75.611824,4999,250,9,0.5,1
11.8611240977671,137.8161912,53.6089393895844,153.7579544,499,1250,9,0.5,1
32.9697888394375,57.123172,17.9388633352805,58.95152,1999,1250,9,0.5,1
43.575408419327,103.5668032,33.5714023378456,107.3382576,4999,1250,9,0.5,1
70.853935673364,122.24198,69.8594444399011,165.18212,499,50,3,1,1
93.5849362864509,288.72672,102.654765492058,319.03806,1999,50,3,1,1
148.051831918177,53.40604,134.143322904513,54.54574,4999,50,3,1,1
33.9371853394469,46.369012,43.8536366459376,59.876232,499,250,3,1,1
12.8815094322985,68.99234,30.0083467742965,72.994036,1999,250,3,1,1
77.5301949544243,158.80632,95.0146199811399,172.382312,4999,250,3,1,1
20.3141494959297,49.6960752,31.1387772790731,61.8019592,499,1250,3,1,1
19.4583492507653,43.2475496,19.3454764985985,46.2907304,1999,1250,3,1,1
49.8260618239587,130.2427416,55.3070997658526,145.0843984,4999,1250,3,1,1
17.4549985263658,71.65036,17.1003326221313,88.2786,499,50,6,1,1
51.9264828898416,81.31402,62.056726495251,83.35072,1999,50,6,1,1
172.552177102178,98.42184,162.325311276623,101.51572,4999,50,6,1,1
22.2186198818934,61.996388,15.2558607377668,67.15234,499,250,6,1,1
20.8691705700017,72.22212,42.1596449879149,79.230156,1999,250,6,1,1
87.89326876157,175.423136,75.7215498071235,185.462156,4999,250,6,1,1
14.07608984785,88.8703128,21.9903385837676,97.1614536,499,1250,6,1,1
35.2875779544036,64.4714248,45.8311837677388,71.8568096,1999,1250,6,1,1
76.1159441489322,108.6993432,62.1197690214825,115.5775632,4999,1250,6,1,1
47.7567651953298,69.0879,39.8970404567109,69.73146,499,50,9,1,1
39.6042483811972,110.2798,55.3622990955254,119.31652,1999,50,9,1,1
164.87886194664,95.93316,178.113742166558,94.23146,4999,50,9,1,1
18.4983768162721,82.816188,15.9097390330671,92.347232,499,250,9,1,1
33.6732857043616,143.161552,40.6278429402226,154.410672,1999,250,9,1,1
38.2256970450922,88.248128,45.1979250842748,91.010628,4999,250,9,1,1
36.2334607663225,128.2311448,19.753611780723,140.2640424,499,1250,9,1,1
18.9159113477307,106.243748,17.0277694670415,112.534668,1999,1250,9,1,1
24.496372434428,75.3814648,29.7225055094452,77.025436,4999,1250,9,1,1
46.2847319673239,37.89566,47.600394406262,43.55552,499,50,3,3,1
23.611647766947,52.49034,40.9858348012327,63.92202,1999,50,3,3,1
170.690080548435,49.97438,176.049161296994,50.57166,4999,50,3,3,1
10.4924962409256,51.674888,35.2496480557712,71.994872,499,250,3,3,1
42.1014619660937,65.23482,61.9882582780372,76.23186,1999,250,3,3,1
57.5285976325687,61.43554,70.9475463440588,62.754512,4999,250,3,3,1
14.2387971674919,69.5642584,19.1360226023402,80.724392,499,1250,3,3,1
20.8867641112344,60.8815104,60.034907279436,91.1394648,1999,1250,3,3,1
61.3741117489364,147.6323672,75.4641180660129,160.4010656,4999,1250,3,3,1
31.4460921961854,80.07666,17.2452612353921,85.7477,499,50,6,3,1
65.7721338140293,73.12504,59.0651905638439,79.17086,1999,50,6,3,1
143.639307053009,63.92936,139.68197814057,68.82782,4999,50,6,3,1
23.1659793518305,119.360704,60.0074401412028,145.193948,499,250,6,3,1
26.2688619677261,76.65324,39.833247288474,85.246736,1999,250,6,3,1
59.5456704983839,81.973276,61.9233972020926,85.624728,4999,250,6,3,1
7.99339063703127,54.3610648,7.3809222154154,57.7102888,499,1250,6,3,1
18.0660873141085,82.3606944,27.1291477826837,88.3966952,1999,1250,6,3,1
64.7487335373879,87.004664,56.1174286003066,92.3765912,4999,1250,6,3,1
30.6768052942298,50.42958,32.8329378301035,53.27236,499,50,9,3,1
83.7136311836308,243.11686,39.9912809564355,280.98204,1999,50,9,3,1
223.242232680204,61.27394,228.143094563659,61.03718,4999,50,9,3,1
11.3253394451819,57.50074,14.5302673883846,63.145168,499,250,9,3,1
40.1719479404666,53.697076,40.1292749113652,55.09976,1999,250,9,3,1
154.459515167433,97.746976,148.524514973344,101.421652,4999,250,9,3,1
11.1618573556521,86.4531984,32.8748016787071,100.7920616,499,1250,9,3,1
21.2046096594484,228.508136,37.7292111659739,254.0232752,1999,1250,9,3,1
81.3463967882634,139.36768,50.3384753822264,144.5916896,4999,1250,9,3,1
21.5449947493152,37.95178,24.8046165818074,44.98528,499,50,3,0.5,3
61.0225462776103,87.39166,45.4924464293784,104.62158,1999,50,3,0.5,3
184.727759073722,66.58582,219.800051977813,68.4664,4999,50,3,0.5,3
16.2871386172214,37.44714,18.9066809091952,42.304356,499,250,3,0.5,3
36.8197237080142,62.963424,18.4994955674184,65.226072,1999,250,3,0.5,3
45.5472253496254,91.803244,82.1866243298029,99.60338,4999,250,3,0.5,3
26.1344983242653,40.1835544,30.6907617181662,44.9402136,499,1250,3,0.5,3
31.6537593783668,218.4302512,184.56269473828,341.5702296,1999,1250,3,0.5,3
41.4910771012661,169.1202952,67.7905439295381,189.3810208,4999,1250,3,0.5,3
69.4211821065189,126.81364,33.6592774345001,156.62006,499,50,6,0.5,3
85.7461515347577,62.77988,89.2208948590851,67.07696,1999,50,6,0.5,3
256.342562942526,90.13676,116.670651540703,95.85776,4999,50,6,0.5,3
21.5283942093018,95.192572,45.5145735401972,127.03816,499,250,6,0.5,3
40.6673577740648,127.901776,31.2557696031877,134.6453,1999,250,6,0.5,3
83.2673964486124,92.817408,43.7171455335288,93.477444,4999,250,6,0.5,3
12.874584682033,50.4505216,16.6711466241156,55.189488,499,1250,6,0.5,3
22.746254007614,68.6381984,22.5044397646707,72.3974096,1999,1250,6,0.5,3
57.3640976767969,214.6093816,54.2681917180768,233.1609344,4999,1250,6,0.5,3
17.5437763899658,48.56326,24.228630446557,54.1449,499,50,9,0.5,3
70.3297302309393,89.18124,44.7934247458967,105.08878,1999,50,9,0.5,3
115.15447472209,58.58676,167.467589674541,58.29586,4999,50,9,0.5,3
101.936533615276,142.998564,16.0165116670636,157.426056,499,250,9,0.5,3
99.3348375551377,69.693388,74.2952104926337,71.789336,1999,250,9,0.5,3
72.7413326932718,188.047616,56.5962421585636,192.913844,4999,250,9,0.5,3
8.66201515354089,47.2989584,8.05106482273279,49.5794472,499,1250,9,0.5,3
39.3316871498039,262.5845576,64.9814802830261,299.543632,1999,1250,9,0.5,3
70.1161567388821,123.5708896,70.4836136323171,127.9903752,4999,1250,9,0.5,3
27.0018771965695,43.33424,27.9714523439453,47.48414,499,50,3,1,3
43.1937642630783,67.77176,62.4100343379682,89.70666,1999,50,3,1,3
65.563887764695,79.6627,71.8175453057939,84.56724,4999,50,3,1,3
61.2269769014151,156.804968,39.2925832311838,170.3708,499,250,3,1,3
54.0287869110989,80.167812,43.0929587327355,86.547512,1999,250,3,1,3
28.5589686330182,165.478084,79.1653431392503,198.42472,4999,250,3,1,3
22.2423547860301,85.4609216,33.6989796800407,98.8806856,499,1250,3,1,3
25.4981940425586,108.0197232,56.3653568702318,134.5086632,1999,1250,3,1,3
46.1195947374854,155.7503824,58.9521946819033,176.4040056,4999,1250,3,1,3
13.5162944721765,34.71912,18.5113263692677,43.7684,499,50,6,1,3
60.7023604232924,83.7925,57.2627691932007,94.05124,1999,50,6,1,3
147.719339657351,59.86378,153.002535259087,63.43092,4999,50,6,1,3
9.58163663963635,34.197168,12.6886937492887,38.648988,499,250,6,1,3
89.6372958859581,104.967768,101.709191049387,115.88448,1999,250,6,1,3
50.6368143843459,104.278852,54.4309995382028,109.754356,4999,250,6,1,3
33.0591648637199,90.8351544,26.9201718786659,94.2852288,499,1250,6,1,3
16.1994496052543,42.7521536,10.2992906336037,44.593248,1999,1250,6,1,3
30.6284069154523,93.7628312,40.0034211054606,98.5261896,4999,1250,6,1,3
22.7831244529298,61.97292,19.063015534957,69.54864,499,50,9,1,3
114.71329408033,158.04186,71.1231911677231,187.79444,1999,50,9,1,3
175.985265388109,162.111,173.04686843349,169.1116,4999,50,9,1,3
17.2372000058898,54.240016,27.6375418529878,61.73622,499,250,9,1,3
84.7542645615847,115.84496,33.1110259576519,119.021816,1999,250,9,1,3
92.4354442491042,112.815348,99.9724543544874,114.866264,4999,250,9,1,3
68.5952300468284,133.896952,14.115938597562,156.7037368,499,1250,9,1,3
25.4744153213573,49.8724096,39.4141912660778,52.263464,1999,1250,9,1,3
44.0703646595237,96.2184352,54.1872197441435,100.1488328,4999,1250,9,1,3
25.7043576674437,64.86358,23.5014899248578,70.832,499,50,3,3,3
48.3345196427778,111.03184,73.3059012483795,141.67762,1999,50,3,3,3
122.048629878643,55.68122,137.505602554886,55.78106,4999,50,3,3,3
31.3098750374021,76.727728,32.0543709131232,81.4044,499,250,3,3,3
36.0923091844565,62.3002,36.2808955101269,67.958928,1999,250,3,3,3
60.8408276412805,66.888168,49.7029600999135,68.077348,4999,250,3,3,3
28.196615712243,111.3098632,39.8138760049222,127.7088344,499,1250,3,3,3
30.4627378982418,100.0517424,37.6032555469272,112.4498368,1999,1250,3,3,3
84.6705067985448,130.0725496,60.6084731593835,143.695496,4999,1250,3,3,3
58.5786354628509,126.97384,22.041203941528,126.66024,499,50,6,3,3
57.8871281207577,69.61482,50.5442335373284,75.03434,1999,50,6,3,3
118.346091485946,68.66986,131.000338877852,69.6681,4999,50,6,3,3
21.3098740028794,125.925812,24.9411431272469,143.794704,499,250,6,3,3
17.3279322725377,62.380332,22.5968856890454,66.213988,1999,250,6,3,3
72.2051312759553,85.71666,80.1472160480232,89.283828,4999,250,6,3,3
9.30031436921951,61.9881064,10.5447912493933,67.1560648,499,1250,6,3,3
35.9347954838023,246.78044,36.4111757534449,269.3431216,1999,1250,6,3,3
35.4532837284941,97.1268096,39.1686244977505,102.572364,4999,1250,6,3,3
29.5620413286875,70.14804,28.2495507925771,72.98164,499,50,9,3,3
73.2051789697583,111.56724,53.7893746800724,114.0122,1999,50,9,3,3
163.144080026288,86.71312,176.3115367478,84.02058,4999,50,9,3,3
23.0462512396589,93.162916,31.7797260631161,106.854584,499,250,9,3,3
46.4712725326112,118.80668,40.1902869584637,124.842468,1999,250,9,3,3
111.025999917053,79.194796,103.379933342218,80.781264,4999,250,9,3,3
7.54287750356426,70.6162952,9.76693342086717,74.4404304,499,1250,9,3,3
40.2382773082111,57.6044592,21.9361170481864,58.6049864,1999,1250,9,3,3
56.1186833265669,171.6552056,74.8855198462171,184.6325536,4999,1250,9,3,3
27.5148129762188,37.30834,25.7510916576946,40.83072,499,50,3,0.5,5
156.156014218654,123.85066,177.375930008207,160.0292,1999,50,3,0.5,5
197.818561867428,52.88954,255.738455868831,52.67394,4999,50,3,0.5,5
23.1595659404827,87.037368,58.9197975323018,127.30868,499,250,3,0.5,5
28.743240960897,103.506984,41.7685316350376,112.687728,1999,250,3,0.5,5
124.997191165308,60.843568,100.011731397174,64.242284,4999,250,3,0.5,5
10.0545282258658,28.1539616,16.2872086274257,33.8397904,499,1250,3,0.5,5
31.9419636202637,106.8898792,82.8338260268755,146.816308,1999,1250,3,0.5,5
31.7997277911838,98.2483224,61.844214570003,114.7718632,4999,1250,3,0.5,5
31.204224967618,67.61012,16.1279137861143,71.97256,499,50,6,0.5,5
89.9235955848846,231.09846,48.3359885740472,255.95322,1999,50,6,0.5,5
252.849643313734,91.14854,190.08391056694,94.68554,4999,50,6,0.5,5
50.1989908400207,132.676344,14.3117979421667,139.057852,499,250,6,0.5,5
68.5053147554942,147.973868,79.4734764621036,166.412948,1999,250,6,0.5,5
63.6814342507963,84.849544,103.513029864921,88.957448,4999,250,6,0.5,5
16.4732060552772,56.954364,20.3639949537428,64.3410392,499,1250,6,0.5,5
28.2615465081844,124.9776864,35.2620497017232,142.6890288,1999,1250,6,0.5,5
112.674837054551,60.8502968,48.403028379588,62.1883736,4999,1250,6,0.5,5
46.6007257451355,109.60688,24.8330576153857,123.94968,499,50,9,0.5,5
133.387793449196,52.04558,129.524230627014,54.02314,1999,50,9,0.5,5
128.304028916692,204.37812,113.710953550231,211.87038,4999,50,9,0.5,5
13.3089816115608,39.329884,10.1512421609343,41.436648,499,250,9,0.5,5
77.7953747492507,259.83092,66.035340317838,284.91494,1999,250,9,0.5,5
53.0460888998712,92.937664,86.8249197900842,95.88274,4999,250,9,0.5,5
29.7613491605813,134.6711472,16.9421216896523,141.8652776,499,1250,9,0.5,5
32.1305695862973,116.5734288,35.5072737420115,124.9168632,1999,1250,9,0.5,5
57.8898749573787,188.885748,83.4592263155481,209.9878544,4999,1250,9,0.5,5
25.5986951097013,42.37578,27.0387998553768,49.0233,499,50,3,1,5
143.35249102127,58.03848,167.319984359542,61.13654,1999,50,3,1,5
273.39751806909,57.26316,243.057591260766,58.24248,4999,50,3,1,5
36.1972781716101,73.594752,76.6175318973149,108.810128,499,250,3,1,5
36.0581769478333,70.005392,59.098894891481,89.780668,1999,250,3,1,5
75.5032033887699,180.33832,128.201523746544,205.951916,4999,250,3,1,5
14.9589929257691,45.7147776,41.9808212529757,67.1482936,499,1250,3,1,5
34.1190435920986,91.9089512,40.3755864144839,104.3891376,1999,1250,3,1,5
107.923386802882,101.7547416,17.2808700641208,105.0045072,4999,1250,3,1,5
31.7197731258065,51.88318,31.1668484557667,53.50048,499,50,6,1,5
113.141125856733,57.83304,103.479464539811,59.49546,1999,50,6,1,5
345.696994986973,308.69438,275.456755221075,336.65778,4999,50,6,1,5
11.7245049214731,48.496164,13.6611126928729,50.362216,499,250,6,1,5
82.1783481449463,161.61628,115.066047330646,196.670492,1999,250,6,1,5
69.0841108629493,189.683212,65.9413776149217,224.35168,4999,250,6,1,5
6.83568431611655,49.55322,10.1175189262176,53.1993024,499,1250,6,1,5
31.6308291974442,73.7589944,22.6161039125723,77.4843496,1999,1250,6,1,5
60.965814299207,144.3713104,70.2963259960189,153.6019208,4999,1250,6,1,5
24.0987999763347,50.59836,19.3871187844423,50.01916,499,50,9,1,5
131.612537936919,233.44546,73.4468141083085,251.21446,1999,50,9,1,5
176.508949900771,73.21246,180.507618262327,74.57376,4999,50,9,1,5
19.6782155533363,47.404252,20.0296364872644,49.704884,499,250,9,1,5
45.2524010309727,121.663928,41.20992629357,129.527916,1999,250,9,1,5
48.7627499821493,97.138904,37.2874362884821,99.295844,4999,250,9,1,5
12.3230408116056,45.4460256,17.9414678113277,50.2733312,499,1250,9,1,5
62.1015575722857,284.8404816,66.1826270715546,322.1089616,1999,1250,9,1,5
26.4460800999899,107.5128176,34.3826231902861,116.1566544,4999,1250,9,1,5
31.6076641856458,71.23344,30.0181627714922,86.552,499,50,3,3,5
110.143411733173,128.17214,96.177536252388,154.48944,1999,50,3,3,5
365.887352589719,66.52446,362.862942951745,66.09176,4999,50,3,3,5
11.8856847252262,49.002812,12.2140256200146,51.488616,499,250,3,3,5
52.5008207541166,62.873428,47.6468150011154,68.983164,1999,250,3,3,5
61.3201829382368,58.662276,44.9378679655906,61.634008,4999,250,3,3,5
18.9284987659158,45.834944,23.5319787940238,54.3089864,499,1250,3,3,5
53.8583111956003,89.335128,74.2419869162734,114.7405632,1999,1250,3,3,5
43.943281769055,183.0659408,76.3543775454829,215.6222712,4999,1250,3,3,5
46.1128596177807,60.3198,52.3201262111785,68.8193,499,50,6,3,5
92.4144650322208,128.56662,68.3346176647146,123.52812,1999,50,6,3,5
103.096244163769,175.51018,89.6472999650558,200.06658,4999,50,6,3,5
36.3580837608004,82.749884,24.4752088249878,90.804824,499,250,6,3,5
22.0442176252235,60.81802,16.9088472360782,63.944104,1999,250,6,3,5
69.5142250466443,144.120084,84.3833811281834,151.62546,4999,250,6,3,5
29.0855437793073,120.6543264,54.172188237876,155.3420472,499,1250,6,3,5
24.2871799931393,51.782884,37.8468695706598,54.1679144,1999,1250,6,3,5
45.2995123615232,144.216972,58.5179228941834,152.0515392,4999,1250,6,3,5
24.4338474742732,53.53592,32.0555087815519,56.86234,499,50,9,3,5
53.0341606837222,112.44558,41.6978195808507,135.55312,1999,50,9,3,5
142.365608837148,114.78454,154.74831674294,120.56952,4999,50,9,3,5
28.4109366695179,131.411436,32.4866591949543,160.340324,499,250,9,3,5
49.4582987803719,77.328096,44.8412948016954,81.462552,1999,250,9,3,5
63.9106427591498,145.469052,61.260614314841,152.941496,4999,250,9,3,5
6.71422167768934,43.1076608,9.67161717535159,45.6654856,499,1250,9,3,5
21.0506982335727,91.6096936,17.0989062697904,95.3552096,1999,1250,9,3,5
44.5574576167481,56.9502272,55.8643982905376,57.864364,4999,1250,9,3,5
65.7625096122369,99.3101,28.9399590693674,95.63072,499,50,3,0.5,1
103.791042336997,130.8652,76.8168842536173,166.01576,1999,50,3,0.5,1
353.800805709724,59.99938,281.638256270234,63.42268,4999,50,3,0.5,1
19.7459009389212,70.541896,31.0854067328938,80.212116,499,250,3,0.5,1
70.695613490666,164.441524,155.63806955536,239.843564,1999,250,3,0.5,1
92.8367942744224,113.66562,66.4281980481166,118.711372,4999,250,3,0.5,1
14.7442596360555,68.836788,18.3409792962376,80.2536696,499,1250,3,0.5,1
25.5050859092986,112.4685648,71.4579571810164,143.0290512,1999,1250,3,0.5,1
43.4838366118728,184.3087288,54.9532873152302,198.6201272,4999,1250,3,0.5,1
32.485876987196,49.44862,29.2971937159015,52.17918,499,50,6,0.5,1
45.659766146835,118.65274,38.8331654415947,112.3649,1999,50,6,0.5,1
90.1403773296277,121.02238,141.533373157623,119.41128,4999,50,6,0.5,1
20.6756726026811,45.856136,23.7724154784975,48.029108,499,250,6,0.5,1
96.145986195896,60.989488,107.325345899116,63.705828,1999,250,6,0.5,1
78.4102318644521,103.128876,61.187485664026,106.427736,4999,250,6,0.5,1
24.1726009878002,53.5668296,15.4558730890447,54.6503184,499,1250,6,0.5,1
43.2267289151459,108.6703112,38.3522088349833,118.5112848,1999,1250,6,0.5,1
21.2263319058006,186.6793632,71.9542531276262,197.3584456,4999,1250,6,0.5,1
31.8006961079853,37.14058,21.6451729674121,41.0173,499,50,9,0.5,1
68.8987088450873,119.515,31.2063278641554,134.24384,1999,50,9,0.5,1
133.204003054441,173.98318,146.283144723057,179.08436,4999,50,9,0.5,1
8.80087051684794,43.857552,11.1180684958996,45.043628,499,250,9,0.5,1
36.1553738455458,101.368892,31.8122623362725,110.124208,1999,250,9,0.5,1
141.21516542446,95.807616,100.581476520428,97.244456,4999,250,9,0.5,1
16.3865100748755,111.2254216,19.1808508917604,121.602072,499,1250,9,0.5,1
42.4528807432302,91.9425408,22.3730023975356,94.1545656,1999,1250,9,0.5,1
41.8994439719536,114.3482968,66.0762581804613,117.2849808,4999,1250,9,0.5,1
24.3356273842628,51.7965,24.7150876405628,56.4787,499,50,3,1,1
80.9400376883043,55.00764,85.241628720469,65.87132,1999,50,3,1,1
98.2456493630579,78.55128,98.961155782022,85.2323,4999,50,3,1,1
10.8196221028667,49.995676,19.2157311727677,59.834848,499,250,3,1,1
44.4420076648444,145.795172,45.0185300284024,163.173324,1999,250,3,1,1
32.5506559173208,159.652916,97.4615650952396,202.005544,4999,250,3,1,1
20.791700511245,51.5865544,36.4881408179966,64.3457112,499,1250,3,1,1
54.0973425531658,275.2624912,81.5293956891498,321.030508,1999,1250,3,1,1
38.6137126949101,132.2770064,52.7179373191667,143.4279752,4999,1250,3,1,1
68.4362776261526,134.87086,54.3386384765866,149.87276,499,50,6,1,1
38.953299337268,131.16618,90.9590410566435,172.8033,1999,50,6,1,1
147.268597285019,195.9762,164.363232441747,217.25558,4999,50,6,1,1
13.8662195660141,54.188648,18.8428608816525,60.797248,499,250,6,1,1
25.517827567451,68.438388,31.9552729678508,73.254284,1999,250,6,1,1
88.0834142512069,62.034944,88.9555777268459,63.306624,4999,250,6,1,1
13.3126802165685,95.4742344,14.9430377673212,101.7683992,499,1250,6,1,1
44.3596280343726,191.9368776,52.3706740625893,207.1841616,1999,1250,6,1,1
81.444136495364,129.3384744,57.0048596267116,144.1765312,4999,1250,6,1,1
84.5607817817909,77.23214,63.0833873679597,89.92028,499,50,9,1,1
71.8633187589969,125.2988,104.547666731646,128.8259,1999,50,9,1,1
434.534348827617,86.4634,518.704353981809,89.6711,4999,50,9,1,1
20.9829977381921,61.259864,15.5183097752232,63.815832,499,250,9,1,1
97.4759558295518,224.693344,120.192195208107,271.298956,1999,250,9,1,1
68.1059198019498,154.239752,85.2806309140589,161.410392,4999,250,9,1,1
14.9355520740925,91.2992224,14.3100904059499,98.871948,499,1250,9,1,1
34.523671545286,252.3312768,63.5622046047915,281.745696,1999,1250,9,1,1
91.0877955065018,143.8403744,71.6529433385419,150.2526032,4999,1250,9,1,1
24.2887605968122,46.09798,43.2535707016986,58.97952,499,50,3,3,1
58.4125332801178,122.83742,73.0961923179736,139.7822,1999,50,3,3,1
388.881197942133,67.7807,383.713667885548,80.54174,4999,50,3,3,1
32.8803141502894,105.927884,52.1821904460658,115.53942,499,250,3,3,1
25.9276880484134,89.001944,78.1454201685835,131.11696,1999,250,3,3,1
47.8461780690488,97.354112,51.5947172923476,99.274832,4999,250,3,3,1
59.5471011560738,135.1506816,39.6388532238974,155.8988704,499,1250,3,3,1
13.4951575112107,133.933048,60.0105667618867,161.7431176,1999,1250,3,3,1
36.748702794746,140.8685368,69.1065458798221,155.1164728,4999,1250,3,3,1
17.3347818339439,59.06056,18.3342483201821,63.09174,499,50,6,3,1
119.437771788733,172.8919,111.536951004193,202.90676,1999,50,6,3,1
148.542838799661,95.75998,130.879537899265,98.72862,4999,50,6,3,1
27.3681971861143,68.151252,38.6880324382969,76.218096,499,250,6,3,1
42.2655756671761,68.42668,41.141342660961,82.55048,1999,250,6,3,1
86.9687097665496,181.198064,107.963522573206,194.704644,4999,250,6,3,1
12.9389089353932,136.96472,32.8217183072319,146.6334088,499,1250,6,3,1
19.4048936060736,50.0883992,19.7434816578109,51.0816104,1999,1250,6,3,1
37.4002148422734,63.6401704,26.9084416719572,64.3198208,4999,1250,6,3,1
27.8185869677624,63.89036,14.7042319410196,65.46922,499,50,9,3,1
81.8889604479415,147.75516,84.73260247744,154.99342,1999,50,9,3,1
115.991098447984,198.72766,107.632998177329,235.32314,4999,50,9,3,1
12.559020700069,77.337224,23.3576740372747,84.58974,499,250,9,3,1
30.8575423427648,195.44634,47.8643055655407,210.314212,1999,250,9,3,1
91.4521787008391,163.877344,75.16862181552,172.522592,4999,250,9,3,1
66.4888521679647,125.0302256,35.4822215004104,118.1541224,499,1250,9,3,1
15.7336723351679,92.0012728,19.7015344261271,96.1820688,1999,1250,9,3,1
50.985212232076,58.722648,63.8865370676573,59.391244,4999,1250,9,3,1
44.0594313050931,61.24168,32.1952944401439,66.2721,499,50,3,0.5,3
99.8748404785035,157.16988,67.4404055125683,151.53292,1999,50,3,0.5,3
224.382191005935,101.51282,104.824922670555,106.65148,4999,50,3,0.5,3
22.7504115142716,81.60198,74.4759464337286,133.934556,499,250,3,0.5,3
60.2731324715073,124.40244,116.153573353677,170.088312,1999,250,3,0.5,3
183.968429059363,164.247592,197.612807309897,200.479476,4999,250,3,0.5,3
68.9229135702888,100.5704432,58.3442570243357,104.387228,499,1250,3,0.5,3
25.8282828530657,87.8836792,48.3519568711104,109.5590048,1999,1250,3,0.5,3
49.0488139895252,74.952076,30.882301739133,77.9466888,4999,1250,3,0.5,3
23.4057979963361,46.6223,21.4799044447997,52.6194,499,50,6,0.5,3
56.7954570390997,70.34108,72.4061584084353,74.22022,1999,50,6,0.5,3
127.937310502253,90.74368,116.49631447992,91.09092,4999,50,6,0.5,3
16.698658729688,33.55956,20.2098706941552,39.13078,499,250,6,0.5,3
29.4507655724461,75.565204,23.7190830499818,81.79346,1999,250,6,0.5,3
58.7148310801262,106.494936,58.2645448780676,113.070956,4999,250,6,0.5,3
9.07828538302132,36.93596,12.8411818619152,40.8936392,499,1250,6,0.5,3
86.5778784994702,108.6415472,70.9869925786645,124.9968984,1999,1250,6,0.5,3
76.337726408523,98.1794464,74.8040660939834,105.2313264,4999,1250,6,0.5,3
30.4181506217847,81.79906,24.0121817084766,91.29708,499,50,9,0.5,3
96.5158424067271,81.0693,117.882602392136,86.35614,1999,50,9,0.5,3
152.702318137035,92.84478,161.235578110418,93.33862,4999,50,9,0.5,3
12.7068729414913,57.438172,18.5189147425766,63.6953,499,250,9,0.5,3
33.4109516829063,212.700128,59.4265268407602,234.816228,1999,250,9,0.5,3
209.945296895295,167.4684,62.1644443109444,176.618908,4999,250,9,0.5,3
14.627184001609,76.184984,12.9797482115514,82.7446624,499,1250,9,0.5,3
27.1304181320093,81.9942888,25.5339922777274,85.3597592,1999,1250,9,0.5,3
209.747999566623,83.5853088,44.72583895313,84.9701304,4999,1250,9,0.5,3
10.8959143276532,21.05382,17.3145778106479,31.12152,499,50,3,1,3
43.9496749733117,48.79866,45.9407433629628,49.89626,1999,50,3,1,3
264.609107724902,108.8507,290.969672060967,115.58482,4999,50,3,1,3
37.8916643454869,80.474692,43.3148107873069,89.6738,499,250,3,1,3
30.3923223778698,100.516552,110.238406351669,163.356572,1999,250,3,1,3
87.1484850219535,141.725284,71.1450070072494,158.277772,4999,250,3,1,3
31.3417546687662,58.1160144,16.091054669139,64.7664728,499,1250,3,1,3
19.9045673486878,42.5434864,16.5671512424807,44.1735208,1999,1250,3,1,3
11.8253522588981,96.1044416,30.8110209377917,107.0084952,4999,1250,3,1,3
14.2985741695336,37.79484,13.2504030649954,39.1194,499,50,6,1,3
88.1879807341669,155.7054,141.808217224858,157.81548,1999,50,6,1,3
103.9245163066,50.10456,132.947795901327,50.54226,4999,50,6,1,3
15.2212993347961,85.09338,20.1114505303094,93.242768,499,250,6,1,3
61.1419056862216,105.966548,71.7877018628813,130.607056,1999,250,6,1,3
139.255722885991,57.972736,138.656407138519,58.336268,4999,250,6,1,3
10.8414940084808,37.6411032,16.9598863468855,41.6463296,499,1250,6,1,3
31.7925667777813,142.5191488,22.2625427872376,151.018152,1999,1250,6,1,3
51.939945549941,157.3196816,57.3755785805275,169.7516904,4999,1250,6,1,3
28.1786863964886,60.61912,36.4366749993435,66.41542,499,50,9,1,3
48.2946522348689,53.54952,50.9461352483157,55.3853,1999,50,9,1,3
205.267016473723,60.14032,197.46834441724,64.04568,4999,50,9,1,3
17.6240353669329,141.755308,21.5109456741088,151.135104,499,250,9,1,3
59.7468477638486,54.714916,54.7945404139175,59.12842,1999,250,9,1,3
129.656616313016,103.186896,159.441845826696,105.277544,4999,250,9,1,3
8.09025708354913,74.455992,12.1044175841915,81.4268408,499,1250,9,1,3
15.4902998149814,46.8445056,7.52154598290179,47.7332224,1999,1250,9,1,3
