"iter","model","start","n_years","n_samples","n_clusters","elapsed"
209,"DPMM",36192,3000,4000,6,103.278197050095
209,"NetC14",36192,3000,4000,6,7.77231597900391
209,"SPD",36192,3000,4000,6,0.0497560501098633
210,"CKDE",44718,3000,4000,6,1.62876915931702
210,"BGMM",44718,3000,4000,6,37.2741341590881
210,"DPMM",44718,3000,4000,6,97.5545220375061
210,"NetC14",44718,3000,4000,6,7.18599200248718
210,"SPD",44718,3000,4000,6,0.0482831001281738
211,"CKDE",15423,3000,4000,6,1.56098818778992
211,"BGMM",15423,3000,4000,6,72.7755990028381
211,"DPMM",15423,3000,4000,6,87.6324889659882
211,"NetC14",15423,3000,4000,6,9.51319003105164
211,"SPD",15423,3000,4000,6,0.0572891235351562
212,"CKDE",21525,3000,4000,6,1.62095499038696
212,"BGMM",21525,3000,4000,6,64.5134899616241
212,"DPMM",21525,3000,4000,6,110.477365016937
212,"NetC14",21525,3000,4000,6,8.9680540561676
212,"SPD",21525,3000,4000,6,0.0703439712524414
213,"CKDE",44040,3000,4000,6,1.59116387367249
213,"BGMM",44040,3000,4000,6,51.3836898803711
213,"DPMM",44040,3000,4000,6,90.1627750396729
213,"NetC14",44040,3000,4000,6,7.99644804000854
213,"SPD",44040,3000,4000,6,0.0496551990509033
214,"CKDE",21860,3000,4000,6,1.5153341293335
214,"BGMM",21860,3000,4000,6,50.2308411598206
214,"DPMM",21860,3000,4000,6,88.2056338787079
214,"NetC14",21860,3000,4000,6,8.33143591880798
214,"SPD",21860,3000,4000,6,0.067206859588623
215,"CKDE",8388,3000,4000,6,1.54092001914978
215,"BGMM",8388,3000,4000,6,41.6932351589203
215,"DPMM",8388,3000,4000,6,103.770313978195
215,"NetC14",8388,3000,4000,6,8.16305613517761
215,"SPD",8388,3000,4000,6,0.0769979953765869
216,"CKDE",41675,3000,4000,6,1.41980481147766
216,"BGMM",41675,3000,4000,6,40.8512508869171
216,"DPMM",41675,3000,4000,6,95.8765790462494
216,"NetC14",41675,3000,4000,6,8.08473920822144
216,"SPD",41675,3000,4000,6,0.0550229549407959
217,"CKDE",37545,3000,4000,6,1.52273797988892
217,"BGMM",37545,3000,4000,6,33.2402329444885
217,"DPMM",37545,3000,4000,6,96.0737278461456
217,"NetC14",37545,3000,4000,6,7.18328094482422
217,"SPD",37545,3000,4000,6,0.0491321086883545
218,"CKDE",17649,3000,4000,6,1.41718602180481
218,"BGMM",17649,3000,4000,6,33.5229909420013
218,"DPMM",17649,3000,4000,6,89.6272959709167
218,"NetC14",17649,3000,4000,6,7.74520182609558
218,"SPD",17649,3000,4000,6,0.0719869136810303
219,"CKDE",33410,3000,4000,6,1.45833301544189
219,"BGMM",33410,3000,4000,6,36.3910531997681
219,"DPMM",33410,3000,4000,6,82.4562249183655
219,"NetC14",33410,3000,4000,6,7.97306895256042
219,"SPD",33410,3000,4000,6,0.0481250286102295
220,"CKDE",3062,3000,4000,6,1.40753817558289
220,"BGMM",3062,3000,4000,6,36.4188230037689
220,"DPMM",3062,3000,4000,6,93.1811940670013
220,"NetC14",3062,3000,4000,6,7.07426905632019
220,"SPD",3062,3000,4000,6,0.0723497867584229
221,"CKDE",3024,3000,4000,6,2.01955795288086
221,"BGMM",3024,3000,4000,6,83.8134529590607
221,"DPMM",3024,3000,4000,6,135.38810801506
221,"NetC14",3024,3000,4000,6,11.3024687767029
221,"SPD",3024,3000,4000,6,0.0727028846740723
222,"CKDE",3111,3000,4000,6,1.7177460193634
222,"BGMM",3111,3000,4000,6,87.0191450119019
222,"DPMM",3111,3000,4000,6,97.9539659023285
222,"NetC14",3111,3000,4000,6,12.968563079834
222,"SPD",3111,3000,4000,6,0.0753560066223145
223,"CKDE",19776,3000,4000,6,1.72028803825378
223,"BGMM",19776,3000,4000,6,82.9275720119476
223,"DPMM",19776,3000,4000,6,104.297447919846
223,"NetC14",19776,3000,4000,6,11.3461148738861
223,"SPD",19776,3000,4000,6,0.0636258125305176
224,"CKDE",40932,3000,4000,6,1.66449213027954
224,"BGMM",40932,3000,4000,6,82.6339550018311
224,"DPMM",40932,3000,4000,6,116.327032804489
224,"NetC14",40932,3000,4000,6,12.0484700202942
224,"SPD",40932,3000,4000,6,0.0547881126403809
225,"CKDE",41873,3000,4500,6,1.75666189193726
225,"BGMM",41873,3000,4500,6,93.1178939342499
225,"DPMM",41873,3000,4500,6,141.742223024368
225,"NetC14",41873,3000,4500,6,12.3893690109253
225,"SPD",41873,3000,4500,6,0.0613029003143311
226,"CKDE",18101,3000,4500,6,1.69479823112488
226,"BGMM",18101,3000,4500,6,93.055153131485
226,"DPMM",18101,3000,4500,6,112.483901023865
226,"NetC14",18101,3000,4500,6,11.2081100940704
226,"SPD",18101,3000,4500,6,0.0667960643768311
227,"CKDE",4043,3000,4500,6,1.69125008583069
227,"BGMM",4043,3000,4500,6,79.1090159416199
227,"DPMM",4043,3000,4500,6,121.903326034546
227,"NetC14",4043,3000,4500,6,12.8471171855927
227,"SPD",4043,3000,4500,6,0.0817270278930664
228,"CKDE",3884,3000,4500,6,1.77238297462463
228,"BGMM",3884,3000,4500,6,79.7897419929504
228,"DPMM",3884,3000,4500,6,134.544443130493
228,"NetC14",3884,3000,4500,6,12.7175669670105
228,"SPD",3884,3000,4500,6,0.092149019241333
229,"CKDE",22466,3000,4500,6,1.93022704124451
229,"BGMM",22466,3000,4500,6,81.7565569877625
229,"DPMM",22466,3000,4500,6,108.988117218018
229,"NetC14",22466,3000,4500,6,9.99419403076172
229,"SPD",22466,3000,4500,6,0.0622470378875732
230,"CKDE",16011,3000,4500,6,1.65734219551086
230,"BGMM",16011,3000,4500,6,76.2778799533844
230,"DPMM",16011,3000,4500,6,125.670665025711
230,"NetC14",16011,3000,4500,6,9.64683604240417
230,"SPD",16011,3000,4500,6,0.079171895980835
231,"CKDE",15822,3000,4500,6,1.93133497238159
231,"BGMM",15822,3000,4500,6,74.5517771244049
231,"DPMM",15822,3000,4500,6,123.874561071396
231,"NetC14",15822,3000,4500,6,9.73960614204407
231,"SPD",15822,3000,4500,6,0.0728788375854492
232,"CKDE",11132,3000,4500,6,1.55692601203918
232,"BGMM",11132,3000,4500,6,47.839634180069
232,"DPMM",11132,3000,4500,6,123.18812918663
232,"NetC14",11132,3000,4500,6,7.99698781967163
232,"SPD",11132,3000,4500,6,0.0794661045074463
233,"CKDE",31799,3000,4500,6,1.50752687454224
233,"BGMM",31799,3000,4500,6,41.3635199069977
233,"DPMM",31799,3000,4500,6,118.139504909515
233,"NetC14",31799,3000,4500,6,7.6586480140686
233,"SPD",31799,3000,4500,6,0.0559279918670654
234,"CKDE",12584,3000,4500,6,1.77852296829224
234,"BGMM",12584,3000,4500,6,41.245936870575
234,"DPMM",12584,3000,4500,6,131.598762989044
234,"NetC14",12584,3000,4500,6,8.15872097015381
234,"SPD",12584,3000,4500,6,0.0711438655853271
235,"CKDE",6588,3000,4500,6,1.45608997344971
235,"BGMM",6588,3000,4500,6,38.7513871192932
235,"DPMM",6588,3000,4500,6,143.426789045334
235,"NetC14",6588,3000,4500,6,7.73710584640503
235,"SPD",6588,3000,4500,6,0.0788919925689697
236,"CKDE",46042,3000,4500,6,1.50693988800049
236,"BGMM",46042,3000,4500,6,22.4338791370392
236,"DPMM",46042,3000,4500,6,97.3144879341125
236,"NetC14",46042,3000,4500,6,6.21448493003845
236,"SPD",46042,3000,4500,6,0.0558149814605713
237,"CKDE",38115,3000,4500,6,1.54412984848022
237,"BGMM",38115,3000,4500,6,38.5948839187622
237,"DPMM",38115,3000,4500,6,91.9232659339905
237,"NetC14",38115,3000,4500,6,8.89846515655518
237,"SPD",38115,3000,4500,6,0.0551838874816895
238,"CKDE",36901,3000,4500,6,1.5310640335083
238,"BGMM",36901,3000,4500,6,33.0320689678192
238,"DPMM",36901,3000,4500,6,106.050880908966
238,"NetC14",36901,3000,4500,6,7.94567608833313
238,"SPD",36901,3000,4500,6,0.0545048713684082
239,"CKDE",44450,3000,4500,6,1.544438123703
239,"BGMM",44450,3000,4500,6,29.7697339057922
239,"DPMM",44450,3000,4500,6,91.9851667881012
239,"NetC14",44450,3000,4500,6,6.21762990951538
239,"SPD",44450,3000,4500,6,0.0541322231292725
240,"CKDE",5788,3000,4500,6,1.40637707710266
240,"BGMM",5788,3000,4500,6,37.3760759830475
240,"DPMM",5788,3000,4500,6,111.097504138947
240,"NetC14",5788,3000,4500,6,7.31465291976929
240,"SPD",5788,3000,4500,6,0.0746300220489502
241,"CKDE",43326,3000,4500,6,2.23273897171021
241,"BGMM",43326,3000,4500,6,88.5920839309692
241,"DPMM",43326,3000,4500,6,115.084474802017
241,"NetC14",43326,3000,4500,6,12.0333487987518
241,"SPD",43326,3000,4500,6,0.0598890781402588
242,"CKDE",38195,3000,4500,6,1.83970093727112
242,"BGMM",38195,3000,4500,6,91.5561990737915
242,"DPMM",38195,3000,4500,6,133.027454853058
242,"NetC14",38195,3000,4500,6,11.5382311344147
242,"SPD",38195,3000,4500,6,0.0594401359558105
243,"CKDE",1976,3000,4500,6,1.80893206596375
243,"BGMM",1976,3000,4500,6,86.2228701114655
243,"DPMM",1976,3000,4500,6,160.490135908127
243,"NetC14",1976,3000,4500,6,12.283802986145
243,"SPD",1976,3000,4500,6,0.0900979042053223
244,"CKDE",35345,3000,4500,6,1.89077711105347
244,"BGMM",35345,3000,4500,6,84.9251461029053
244,"DPMM",35345,3000,4500,6,141.546662092209
244,"NetC14",35345,3000,4500,6,11.0213029384613
244,"SPD",35345,3000,4500,6,0.0570878982543945
245,"CKDE",14183,3000,4500,6,1.69817805290222
245,"BGMM",14183,3000,4500,6,88.9980199337006
245,"DPMM",14183,3000,4500,6,125.118176937103
245,"NetC14",14183,3000,4500,6,11.3878531455994
245,"SPD",14183,3000,4500,6,0.0710000991821289
246,"CKDE",43335,3000,4500,6,1.78845000267029
246,"BGMM",43335,3000,4500,6,91.8483049869537
246,"DPMM",43335,3000,4500,6,111.512714862823
246,"NetC14",43335,3000,4500,6,12.4991281032562
246,"SPD",43335,3000,4500,6,0.0544600486755371
247,"CKDE",8185,3000,4500,6,1.78941798210144
247,"BGMM",8185,3000,4500,6,82.1268339157104
247,"DPMM",8185,3000,4500,6,122.388172864914
247,"NetC14",8185,3000,4500,6,12.3493070602417
247,"SPD",8185,3000,4500,6,0.0810298919677734
248,"CKDE",4456,3000,4500,6,1.96227979660034
248,"BGMM",4456,3000,4500,6,76.1592299938202
248,"DPMM",4456,3000,4500,6,154.924422025681
248,"NetC14",4456,3000,4500,6,10.8097779750824
248,"SPD",4456,3000,4500,6,0.0869870185852051
249,"CKDE",17586,3000,4500,6,1.65926790237427
249,"BGMM",17586,3000,4500,6,68.8182129859924
249,"DPMM",17586,3000,4500,6,124.477452039719
249,"NetC14",17586,3000,4500,6,9.48017287254333
249,"SPD",17586,3000,4500,6,0.0830428600311279
250,"CKDE",37249,3000,4500,6,1.7304539680481
250,"BGMM",37249,3000,4500,6,61.3264560699463
250,"DPMM",37249,3000,4500,6,116.704359054565
250,"NetC14",37249,3000,4500,6,9.02205586433411
250,"SPD",37249,3000,4500,6,0.0548169612884521
251,"CKDE",16682,3000,4500,6,1.56791591644287
251,"BGMM",16682,3000,4500,6,60.3632261753082
251,"DPMM",16682,3000,4500,6,104.94366812706
251,"NetC14",16682,3000,4500,6,8.91990208625793
251,"SPD",16682,3000,4500,6,0.068108081817627
252,"CKDE",10347,3000,4500,6,1.49171304702759
252,"BGMM",10347,3000,4500,6,54.3809309005737
252,"DPMM",10347,3000,4500,6,97.3346037864685
252,"NetC14",10347,3000,4500,6,8.71503400802612
252,"SPD",10347,3000,4500,6,0.0669441223144531
253,"CKDE",7079,3000,5000,6,1.64855599403381
253,"BGMM",7079,3000,5000,6,47.2300488948822
253,"DPMM",7079,3000,5000,6,120.367895126343
253,"NetC14",7079,3000,5000,6,8.73530387878418
253,"SPD",7079,3000,5000,6,0.089838981628418
254,"CKDE",9687,3000,5000,6,1.6397020816803
254,"BGMM",9687,3000,5000,6,48.9881620407104
254,"DPMM",9687,3000,5000,6,125.183751821518
254,"NetC14",9687,3000,5000,6,8.7282509803772
254,"SPD",9687,3000,5000,6,0.0928487777709961
255,"CKDE",2678,3000,5000,6,1.65330791473389
255,"BGMM",2678,3000,5000,6,39.6627020835876
255,"DPMM",2678,3000,5000,6,154.396876811981
255,"NetC14",2678,3000,5000,6,7.86783599853516
255,"SPD",2678,3000,5000,6,0.08868408203125
256,"CKDE",18847,3000,5000,6,1.54868292808533
256,"BGMM",18847,3000,5000,6,43.7502760887146
256,"DPMM",18847,3000,5000,6,125.780389785767
256,"NetC14",18847,3000,5000,6,8.76372599601746
256,"SPD",18847,3000,5000,6,0.0815849304199219
257,"CKDE",29024,3000,5000,6,1.56989598274231
257,"BGMM",29024,3000,5000,6,39.8293092250824
257,"DPMM",29024,3000,5000,6,117.367791891098
257,"NetC14",29024,3000,5000,6,8.46219491958618
257,"SPD",29024,3000,5000,6,0.074753999710083
258,"CKDE",37710,3000,5000,6,1.48986911773682
258,"BGMM",37710,3000,5000,6,36.5486218929291
258,"DPMM",37710,3000,5000,6,132.691092967987
258,"NetC14",37710,3000,5000,6,8.00307416915894
258,"SPD",37710,3000,5000,6,0.0619499683380127
259,"CKDE",28158,3000,5000,6,1.57968807220459
259,"BGMM",28158,3000,5000,6,39.2117559909821
259,"DPMM",28158,3000,5000,6,107.43870806694
259,"NetC14",28158,3000,5000,6,7.97682785987854
259,"SPD",28158,3000,5000,6,0.0619640350341797
260,"CKDE",13025,3000,5000,6,1.48416519165039
260,"BGMM",13025,3000,5000,6,44.1080210208893
260,"DPMM",13025,3000,5000,6,105.362622976303
260,"NetC14",13025,3000,5000,6,8.07773804664612
260,"SPD",13025,3000,5000,6,0.0767710208892822
261,"CKDE",31433,3000,5000,6,2.31608915328979
261,"BGMM",31433,3000,5000,6,79.4417419433594
261,"DPMM",31433,3000,5000,6,118.150182008743
261,"NetC14",31433,3000,5000,6,11.6102700233459
261,"SPD",31433,3000,5000,6,0.0683689117431641
262,"CKDE",14956,3000,5000,6,1.74438214302063
262,"BGMM",14956,3000,5000,6,96.0748159885406
262,"DPMM",14956,3000,5000,6,105.986159086227
262,"NetC14",14956,3000,5000,6,14.1615529060364
262,"SPD",14956,3000,5000,6,0.0700130462646484
263,"CKDE",29340,3000,5000,6,1.6334490776062
263,"BGMM",29340,3000,5000,6,95.5553691387177
263,"DPMM",29340,3000,5000,6,145.665505886078
263,"NetC14",29340,3000,5000,6,13.0060241222382
263,"SPD",29340,3000,5000,6,0.0712790489196777
264,"CKDE",29428,3000,5000,6,1.84629392623901
264,"BGMM",29428,3000,5000,6,103.581701993942
264,"DPMM",29428,3000,5000,6,134.664535045624
264,"NetC14",29428,3000,5000,6,13.4583268165588
264,"SPD",29428,3000,5000,6,0.0645380020141602
265,"CKDE",18659,3000,5000,6,1.84569311141968
265,"BGMM",18659,3000,5000,6,92.0541570186615
265,"DPMM",18659,3000,5000,6,115.361871004105
265,"NetC14",18659,3000,5000,6,12.1850771903992
265,"SPD",18659,3000,5000,6,0.0867118835449219
266,"CKDE",18240,3000,5000,6,1.78261494636536
266,"BGMM",18240,3000,5000,6,89.729866027832
266,"DPMM",18240,3000,5000,6,137.642951965332
266,"NetC14",18240,3000,5000,6,12.3879098892212
266,"SPD",18240,3000,5000,6,0.0844249725341797
267,"CKDE",30781,3000,5000,6,1.7705249786377
267,"BGMM",30781,3000,5000,6,74.0938410758972
267,"DPMM",30781,3000,5000,6,122.705044984818
267,"NetC14",30781,3000,5000,6,10.843474149704
267,"SPD",30781,3000,5000,6,0.0767669677734375
268,"CKDE",21624,3000,5000,6,2.18525195121765
268,"BGMM",21624,3000,5000,6,90.7823479175568
268,"DPMM",21624,3000,5000,6,120.570731878281
268,"NetC14",21624,3000,5000,6,11.0227530002594
268,"SPD",21624,3000,5000,6,0.0789930820465088
269,"CKDE",33002,3000,5000,6,1.75261998176575
269,"BGMM",33002,3000,5000,6,75.6344227790833
269,"DPMM",33002,3000,5000,6,135.505547046661
269,"NetC14",33002,3000,5000,6,10.1799960136414
269,"SPD",33002,3000,5000,6,0.0629181861877441
270,"CKDE",28920,3000,5000,6,1.68559598922729
270,"BGMM",28920,3000,5000,6,66.8571178913116
270,"DPMM",28920,3000,5000,6,126.286294937134
270,"NetC14",28920,3000,5000,6,10.3346741199493
270,"SPD",28920,3000,5000,6,0.0720760822296143
271,"CKDE",32578,3000,5000,6,1.67071390151978
271,"BGMM",32578,3000,5000,6,56.7775111198425
271,"DPMM",32578,3000,5000,6,114.562907934189
271,"NetC14",32578,3000,5000,6,9.88170599937439
271,"SPD",32578,3000,5000,6,0.0668761730194092
272,"CKDE",43881,3000,5000,6,1.59315299987793
272,"BGMM",43881,3000,5000,6,43.1916987895966
272,"DPMM",43881,3000,5000,6,122.366384983063
272,"NetC14",43881,3000,5000,6,8.38039517402649
272,"SPD",43881,3000,5000,6,0.0637698173522949
273,"CKDE",7249,3000,5000,6,1.66879606246948
273,"BGMM",7249,3000,5000,6,46.7245700359344
273,"DPMM",7249,3000,5000,6,111.192975997925
273,"NetC14",7249,3000,5000,6,8.9838228225708
273,"SPD",7249,3000,5000,6,0.0951848030090332
274,"CKDE",38825,3000,5000,6,1.63460111618042
274,"BGMM",38825,3000,5000,6,42.8109319210052
274,"DPMM",38825,3000,5000,6,113.399455070496
274,"NetC14",38825,3000,5000,6,8.74486303329468
274,"SPD",38825,3000,5000,6,0.064741849899292
275,"CKDE",18277,3000,5000,6,1.67162084579468
275,"BGMM",18277,3000,5000,6,42.9396600723267
275,"DPMM",18277,3000,5000,6,115.337253093719
275,"NetC14",18277,3000,5000,6,8.70139813423157
275,"SPD",18277,3000,5000,6,0.06986403465271
276,"CKDE",10665,3000,5000,6,1.54835891723633
276,"BGMM",10665,3000,5000,6,42.082426071167
276,"DPMM",10665,3000,5000,6,136.042739868164
276,"NetC14",10665,3000,5000,6,8.26921010017395
276,"SPD",10665,3000,5000,6,0.0884149074554443
277,"CKDE",9194,3000,5000,6,1.55223798751831
277,"BGMM",9194,3000,5000,6,45.3395431041718
277,"DPMM",9194,3000,5000,6,137.384403944016
277,"NetC14",9194,3000,5000,6,8.22554612159729
277,"SPD",9194,3000,5000,6,0.0928618907928467
278,"CKDE",30326,3000,5000,6,1.53692102432251
278,"BGMM",30326,3000,5000,6,38.118213891983
278,"DPMM",30326,3000,5000,6,107.574195861816
278,"NetC14",30326,3000,5000,6,7.59194493293762
278,"SPD",30326,3000,5000,6,0.0605921745300293
279,"CKDE",12297,3000,5000,6,1.42693114280701
279,"BGMM",12297,3000,5000,6,47.3010318279266
279,"DPMM",12297,3000,5000,6,145.928864955902
279,"NetC14",12297,3000,5000,6,8.22645616531372
279,"SPD",12297,3000,5000,6,0.0809519290924072
280,"CKDE",21577,3000,5000,6,1.56649303436279
280,"BGMM",21577,3000,5000,6,44.498144865036
280,"DPMM",21577,3000,5000,6,114.770082950592
280,"NetC14",21577,3000,5000,6,8.25231194496155
280,"SPD",21577,3000,5000,6,0.089838981628418
