"kld","mae","n_years","n_samples","n_clusters","tau","w_prec"
0.137086017439069,104.745784,499,500,6,9,0.25
0.0175004220941373,113.700388,2499,500,6,9,0.25
0.0257365885654496,189.09805,4999,500,6,9,0.25
0.0286957810775264,64.455325,499,1000,6,9,0.25
0.0129651777017587,56.07375,2499,1000,6,9,0.25
0.0104281082762252,82.972157,4999,1000,6,9,0.25
0.183711568464295,60.98114,499,50,9,9,0.25
0.108568879407762,104.13294,2499,50,9,9,0.25
0.262897372103748,135.60196,4999,50,9,9,0.25
0.0439206799314293,75.117194,499,500,9,9,0.25
0.0230143752700594,78.169872,2499,500,9,9,0.25
0.025585952673808,66.21938,4999,500,9,9,0.25
0.0365288913390067,39.937998,499,1000,9,9,0.25
0.0133201954540081,127.505087,2499,1000,9,9,0.25
0.0107152713152452,115.023794,4999,1000,9,9,0.25
0.450203696887365,83.39862,499,50,3,5,0.75
0.0537974884751685,140.71474,2499,50,3,5,0.75
0.0633581863226875,104.3871,4999,50,3,5,0.75
0.121352884121341,35.601384,499,500,3,5,0.75
0.0377011903433137,94.10916,2499,500,3,5,0.75
0.0121027127253209,72.789718,4999,500,3,5,0.75
0.386341806128382,54.844269,499,1000,3,5,0.75
0.00482821699884927,45.714939,2499,1000,3,5,0.75
0.00509457069133451,119.764216,4999,1000,3,5,0.75
0.222092636930977,92.36076,499,50,6,5,0.75
0.0719795033355687,48.69348,2499,50,6,5,0.75
0.209015898854899,180.68572,4999,50,6,5,0.75
0.264605803885083,105.595968,499,500,6,5,0.75
0.0757638506784541,193.912522,2499,500,6,5,0.75
0.0152219187421954,165.556464,4999,500,6,5,0.75
0.329460360569279,70.664192,499,1000,6,5,0.75
0.0341267793265288,100.350406,2499,1000,6,5,0.75
0.00681114746580769,54.85006,4999,1000,6,5,0.75
0.129911509457902,50.4956,499,50,9,5,0.75
0.026087873745918,116.6017,2499,50,9,5,0.75
0.0729829900708936,183.16318,4999,50,9,5,0.75
0.220725841409829,129.813924,499,500,9,5,0.75
0.0278516689325673,79.021464,2499,500,9,5,0.75
0.0323348697558263,107.083802,4999,500,9,5,0.75
0.0349515058661994,54.075113,499,1000,9,5,0.75
0.049299799047199,195.481286,2499,1000,9,5,0.75
0.00783525689750062,58.95933,4999,1000,9,5,0.75
0.173267564163587,43.66368,499,50,3,6,0.75
0.0660359097133761,44.58176,2499,50,3,6,0.75
0.0655602987463687,62.97058,4999,50,3,6,0.75
0.38692538498235,78.26232,499,500,3,6,0.75
0.018723259059774,62.577216,2499,500,3,6,0.75
0.00726385494207125,96.459754,4999,500,3,6,0.75
0.099206074310136,48.101653,499,1000,3,6,0.75
0.00672370087292057,65.148337,2499,1000,3,6,0.75
0.00715552224267188,63.340273,4999,1000,3,6,0.75
0.354931994590454,54.33426,499,50,6,6,0.75
0.112519308353851,78.66628,2499,50,6,6,0.75
0.166232526985622,143.7635,4999,50,6,6,0.75
0.251040487154106,54.650886,499,500,6,6,0.75
0.0207724623139508,181.897668,2499,500,6,6,0.75
0.00946021706304868,58.373242,4999,500,6,6,0.75
0.159081740339035,66.15263,499,1000,6,6,0.75
0.0385248858486996,275.006665,2499,1000,6,6,0.75
0.00485102438799438,52.168386,4999,1000,6,6,0.75
0.277402204530947,120.83924,499,50,9,6,0.75
0.126308580264212,148.2486,2499,50,9,6,0.75
0.187195654090998,68.25304,4999,50,9,6,0.75
0.105106726176373,39.539338,499,500,9,6,0.75
0.0217647474909385,81.537552,2499,500,9,6,0.75
0.0201610893896985,79.39824,4999,500,9,6,0.75
0.0270737115821438,75.035208,499,1000,9,6,0.75
0.0405849449463456,125.862568,2499,1000,9,6,0.75
0.0105857735758288,72.70251,4999,1000,9,6,0.75
1.05148242393516,168.02716,499,50,3,8,0.75
0.0627680451032536,55.53872,2499,50,3,8,0.75
0.114467706463962,77.87744,4999,50,3,8,0.75
0.21707882946134,55.97775,499,500,3,8,0.75
0.00231965738654581,60.625136,2499,500,3,8,0.75
0.00999640242131358,60.290628,4999,500,3,8,0.75
0.457474280412302,114.191517,499,1000,3,8,0.75
0.0122198414666788,84.562177,2499,1000,3,8,0.75
0.0079076690791291,116.800628,4999,1000,3,8,0.75
0.258759204419508,105.36748,499,50,6,8,0.75
0.160447432259565,177.77608,2499,50,6,8,0.75
0.191440002612652,154.84164,4999,50,6,8,0.75
0.270046582100167,128.78364,499,500,6,8,0.75
0.0271470406821348,112.991442,2499,500,6,8,0.75
0.0282939909408555,126.2965,4999,500,6,8,0.75
0.0924669921362969,88.809816,499,1000,6,8,0.75
0.0662357194978894,109.215875,2499,1000,6,8,0.75
0.0036107249091565,136.359504,4999,1000,6,8,0.75
0.225744956430499,75.10588,499,50,9,8,0.75
0.174449898981955,197.7826,2499,50,9,8,0.75
0.0805584824771347,50.86406,4999,50,9,8,0.75
0.133591515972182,126.502692,499,500,9,8,0.75
0.105562117197723,299.553648,2499,500,9,8,0.75
0.0258178419676994,82.672748,4999,500,9,8,0.75
0.161570059374839,141.779355,499,1000,9,8,0.75
0.0145401891819162,56.362244,2499,1000,9,8,0.75
0.0112425856877567,164.674916,4999,1000,9,8,0.75
0.333791962419506,69.67102,499,50,3,9,0.75
0.0743283806490326,81.35914,2499,50,3,9,0.75
0.0456992318593462,117.98944,4999,50,3,9,0.75
0.341777462608997,63.662804,499,500,3,9,0.75
0.0424454314391557,88.682244,2499,500,3,9,0.75
0.0298946715040769,209.29699,4999,500,3,9,0.75
0.184938047327891,29.860672,499,1000,3,9,0.75
0.0101109447962829,109.220785,2499,1000,3,9,0.75
0.0107535989282084,110.965651,4999,1000,3,9,0.75
0.440804279689078,133.92428,499,50,6,9,0.75
0.0628854582476099,61.09538,2499,50,6,9,0.75
0.147345049424505,142.43258,4999,50,6,9,0.75
0.149675136119522,70.940432,499,500,6,9,0.75
0.118413559333989,209.643128,2499,500,6,9,0.75
0.0161904499986803,87.94119,4999,500,6,9,0.75
0.293568231603341,107.414447,499,1000,6,9,0.75
0.0175278764771571,87.17254,2499,1000,6,9,0.75
0.00936008838191949,55.912855,4999,1000,6,9,0.75
0.0514951875250758,57.82152,499,50,9,9,0.75
0.0294952603736086,88.70594,2499,50,9,9,0.75
0.289050671130698,223.58246,4999,50,9,9,0.75
0.0629494111262391,64.1514,499,500,9,9,0.75
0.0258723337386229,124.148344,2499,500,9,9,0.75
0.00969223681231222,190.476302,4999,500,9,9,0.75
0.0956583716146547,69.470302,499,1000,9,9,0.75
0.00352990163692596,77.513079,2499,1000,9,9,0.75
0.0128054788832092,151.484553,4999,1000,9,9,0.75
