"iter","model","start","n_years","n_samples","n_clusters","e_clusters","mae_oracle","mse_oracle","elapsed","tvd","wd","mae","mse"
386,"NetC14",38153,2500,250,3,14,135.9153,30127.699268,7.73353099822998,0.147064327017708,41.2631182512218,139.715468,31297.073932
386,"SPD",38153,2500,250,3,NA,135.9153,30127.699268,0.00283694267272949,0.247211197206214,72.5644953032493,165.871748,44497.256836
387,"CKDE",27625,2500,250,3,NA,95.330148,15385.13286,1.23128581047058,0.324569040046918,116.47566560889,127.160048,27552.684544
387,"BGMM",27625,2500,250,3,8,95.330148,15385.13286,28.9373490810394,0.0715109466948341,22.1313744801701,100.854204,17586.43398
387,"DPMM",27625,2500,250,3,2,95.330148,15385.13286,6.5482280254364,0.0584068111068917,16.8369809403497,100.608405232384,17341.149826579
387,"NetC14",27625,2500,250,3,10,95.330148,15385.13286,8.03941893577576,0.0802247571549512,19.7540306403303,102.99454,18245.054916
387,"SPD",27625,2500,250,3,NA,95.330148,15385.13286,0.00322604179382324,0.277718084979271,79.6560830683185,143.001716,34725.530772
388,"CKDE",45430,2500,250,3,NA,245.048392,144607.257952,1.20899415016174,0.355592250817909,141.452295185263,294.225568,151240.80016
388,"BGMM",45430,2500,250,3,9,245.048392,144607.257952,26.2405779361725,0.413980785271767,156.79117932775,304.842516,153484.168036
388,"DPMM",45430,2500,250,3,3,245.048392,144607.257952,6.44533801078796,0.299215827254367,93.1106943823714,263.114471113454,143767.921361806
388,"NetC14",45430,2500,250,3,17,245.048392,144607.257952,7.60364699363708,0.209348462867181,76.9960191514072,258.461688,141789.257928
388,"SPD",45430,2500,250,3,NA,245.048392,144607.257952,0.00391197204589844,0.381504307965421,134.106656659853,309.967468,162304.416708
389,"CKDE",25990,2500,250,3,NA,87.502192,12714.62328,1.31270098686218,0.120164667582761,50.3119270019348,93.460028,14631.516356
389,"BGMM",25990,2500,250,3,9,87.502192,12714.62328,31.2967910766602,0.0933469843024949,18.9870400617733,90.446692,13731.278388
389,"DPMM",25990,2500,250,3,2,87.502192,12714.62328,6.53351402282715,0.10503832605056,17.1614559442024,87.0808721178472,12618.1630244783
389,"NetC14",25990,2500,250,3,11,87.502192,12714.62328,7.59706115722656,0.0787971675489867,16.1766288347452,89.176732,13262.762148
389,"SPD",25990,2500,250,3,NA,87.502192,12714.62328,0.00352287292480469,0.142777141325954,31.7477287194591,102.277568,18033.6
390,"CKDE",38440,2500,250,3,NA,97.851608,16167.33748,1.25482797622681,0.324935484311846,103.364364458807,122.88016,26354.77448
390,"BGMM",38440,2500,250,3,9,97.851608,16167.33748,28.9582440853119,0.0872073020028561,59.3761325886907,101.748236,17950.489684
390,"DPMM",38440,2500,250,3,4,97.851608,16167.33748,7.60740900039673,0.170852645414723,68.1555309349552,100.672000054895,17361.5053096421
390,"NetC14",38440,2500,250,3,10,97.851608,16167.33748,8.40067601203918,0.075591782476935,76.492555086378,98.924524,16487.952796
390,"SPD",38440,2500,250,3,NA,97.851608,16167.33748,0.00279998779296875,0.18640319752624,81.3764678427356,132.529476,30401.785268
391,"CKDE",38562,2500,250,3,NA,93.923128,15816.502392,1.2482328414917,0.219895601441321,107.873418554379,110.323988,21550.688436
391,"BGMM",38562,2500,250,3,9,93.923128,15816.502392,27.2004129886627,0.116392628788147,31.7236901430307,103.188104,19801.648872
391,"DPMM",38562,2500,250,3,3,93.923128,15816.502392,7.54681205749512,0.12131591682047,22.9578982312715,98.2371980635248,17927.6224067275
391,"NetC14",38562,2500,250,3,8,93.923128,15816.502392,8.45049381256104,0.0827865002700763,23.7292958310979,97.898616,17111.44936
391,"SPD",38562,2500,250,3,NA,93.923128,15816.502392,0.0034031867980957,0.229206286799445,78.6199236609481,139.703436,34662.76974
392,"CKDE",9820,2500,250,3,NA,71.881936,10108.56364,1.30644512176514,0.0863373784493536,39.2196841050938,77.249732,11444.073324
392,"BGMM",9820,2500,250,3,6,71.881936,10108.56364,30.5487530231476,0.0962969694493283,34.1063841312057,71.552736,9962.111136
392,"DPMM",9820,2500,250,3,2,71.881936,10108.56364,5.79038095474243,0.0931316809718229,29.3358317543126,70.2160406162244,9654.17999447842
392,"NetC14",9820,2500,250,3,11,71.881936,10108.56364,8.05859398841858,0.0987819335696553,31.9479750193417,72.216596,10200.401676
392,"SPD",9820,2500,250,3,NA,71.881936,10108.56364,0.00434112548828125,0.149099955599069,27.9932296416293,86.030884,14057.9651
393,"CKDE",8618,12500,250,3,NA,100.871644,18715.883684,4.47738289833069,0.138606190315357,207.922469094863,100.849248,18631.771864
393,"BGMM",8618,12500,250,3,9,100.871644,18715.883684,40.6009750366211,0.0723211626279162,136.301895951793,100.266948,18453.681836
393,"DPMM",8618,12500,250,3,2,100.871644,18715.883684,6.0547239780426,0.0863642903403979,144.051553921141,100.625821530943,18540.1320605356
393,"NetC14",8618,12500,250,3,12,100.871644,18715.883684,17.5602378845215,0.047853877551424,90.5214806424756,100.942076,18694.836892
393,"SPD",8618,12500,250,3,NA,100.871644,18715.883684,0.0217888355255127,0.156335232292815,123.584534487274,100.892236,18596.462556
394,"CKDE",23289,12500,250,3,NA,169.90722,59742.045788,4.60416007041931,0.0558709499969526,145.179658114455,170.57686,60209.224284
394,"BGMM",23289,12500,250,3,9,169.90722,59742.045788,40.3170499801636,0.0534743145515036,113.734788789784,169.686344,59617.45644
394,"DPMM",23289,12500,250,3,2,169.90722,59742.045788,5.7753210067749,0.0662672208001912,144.336092074151,169.402419755866,59370.4810895871
394,"NetC14",23289,12500,250,3,11,169.90722,59742.045788,17.1287970542908,0.052693944858268,123.462548559918,169.512968,59362.96448
394,"SPD",23289,12500,250,3,NA,169.90722,59742.045788,0.0179829597473145,0.12190154495902,147.009285621121,172.888528,61818.6044
395,"CKDE",24888,12500,250,3,NA,120.842936,26241.604424,4.39231204986572,0.253574304460379,440.137505846624,123.612724,28021.010012
395,"BGMM",24888,12500,250,3,9,120.842936,26241.604424,42.0264101028442,0.0673445586912834,304.003266874254,121.045536,26302.55684
395,"DPMM",24888,12500,250,3,3,120.842936,26241.604424,7.6054310798645,0.0729007065001415,232.113878307324,121.526039785921,26451.6571212318
395,"NetC14",24888,12500,250,3,12,120.842936,26241.604424,17.7570428848267,0.063697636051639,227.699618051222,120.791012,26073.258172
395,"SPD",24888,12500,250,3,NA,120.842936,26241.604424,0.0208828449249268,0.128586004637876,236.835270672729,124.903072,28902.578024
396,"CKDE",21339,12500,250,3,NA,173.145876,59655.12294,4.49555802345276,0.288173916293268,996.724580254792,173.8648,59969.36516
396,"BGMM",21339,12500,250,3,9,173.145876,59655.12294,38.3195941448212,0.0394317866447665,162.04440732085,173.494288,59872.439336
396,"DPMM",21339,12500,250,3,3,173.145876,59655.12294,7.54840207099915,0.0556255458294463,118.023714636244,173.847785679783,59920.6824433444
396,"NetC14",21339,12500,250,3,14,173.145876,59655.12294,16.0215208530426,0.0518376812400397,226.313023797511,173.621584,60035.87464
396,"SPD",21339,12500,250,3,NA,173.145876,59655.12294,0.0202400684356689,0.109444071037743,136.20300512019,173.649672,59788.4086
397,"CKDE",22931,12500,250,3,NA,127.881928,29475.016488,4.44985795021057,0.269702131012535,739.814417892587,129.931168,30616.20272
397,"BGMM",22931,12500,250,3,9,127.881928,29475.016488,41.2084939479828,0.0850329106810097,676.918626263931,129.270316,30355.823996
397,"DPMM",22931,12500,250,3,3,127.881928,29475.016488,7.9725489616394,0.0819890208558816,592.705409349201,128.51822704423,29571.6606120116
397,"NetC14",22931,12500,250,3,11,127.881928,29475.016488,17.1417272090912,0.0791699477408435,606.898442362233,127.94002,29577.870284
397,"SPD",22931,12500,250,3,NA,127.881928,29475.016488,0.0212311744689941,0.144161570043039,703.589222045004,130.140472,30616.788704
398,"CKDE",16470,12500,250,3,NA,108.763988,23204.560972,4.45361995697021,0.228050514374412,417.890357150304,110.364064,23740.502104
398,"BGMM",16470,12500,250,3,8,108.763988,23204.560972,39.0753629207611,0.0877682734621456,299.515472573967,109.4308,23472.534416
398,"DPMM",16470,12500,250,3,5,108.763988,23204.560972,7.32008600234985,0.0764461764512346,265.913544919799,109.268875161528,23414.6885753768
398,"NetC14",16470,12500,250,3,12,108.763988,23204.560972,17.2546029090881,0.0816161101777484,276.909362942562,109.678308,23593.73078
398,"SPD",16470,12500,250,3,NA,108.763988,23204.560972,0.0223901271820068,0.157951468497462,274.646404808263,111.225544,24035.623384
399,"CKDE",9023,12500,250,3,NA,104.152448,21492.07212,4.4124128818512,0.198642231849552,412.435654616175,103.827276,21407.03594
399,"BGMM",9023,12500,250,3,8,104.152448,21492.07212,37.4994530677795,0.0803664279083593,101.316940897076,104.879304,21722.547248
399,"DPMM",9023,12500,250,3,4,104.152448,21492.07212,6.63731598854065,0.0555923557576301,102.40339518645,104.15133194846,21514.1040538514
399,"NetC14",9023,12500,250,3,14,104.152448,21492.07212,14.0210089683533,0.0563376924529854,129.031206404544,104.000936,21397.778728
399,"SPD",9023,12500,250,3,NA,104.152448,21492.07212,0.017225980758667,0.176266448653907,124.870041276423,103.594452,21258.7301
400,"CKDE",24132,12500,250,3,NA,132.193312,35522.55632,4.43943095207214,0.270180649704851,603.7429388245,135.45514,37482.014156
400,"BGMM",24132,12500,250,3,8,132.193312,35522.55632,39.3439929485321,0.0885436417872905,345.946155585035,133.636696,36325.503928
400,"DPMM",24132,12500,250,3,3,132.193312,35522.55632,7.90427112579346,0.101122896541234,408.868164529678,133.673923796949,36060.489108365
400,"NetC14",24132,12500,250,3,11,132.193312,35522.55632,16.1771671772003,0.100864013030074,381.266475129866,132.396148,35391.753564
400,"SPD",24132,12500,250,3,NA,132.193312,35522.55632,0.0200710296630859,0.157976175170897,356.018267971479,136.74868,38278.519712
401,"CKDE",28167,12500,250,3,NA,168.814748,55946.227628,4.77426290512085,0.241395807559229,472.718831574962,172.808068,58867.163508
401,"BGMM",28167,12500,250,3,9,168.814748,55946.227628,41.5162191390991,0.106974261691684,500.075501621378,171.402116,57948.096244
401,"DPMM",28167,12500,250,3,3,168.814748,55946.227628,7.52804708480835,0.104440733482913,425.966697355068,170.389160514307,57055.5757914671
401,"NetC14",28167,12500,250,3,13,168.814748,55946.227628,16.5694510936737,0.105913905011909,520.070249151128,170.542772,57441.138748
401,"SPD",28167,12500,250,3,NA,168.814748,55946.227628,0.0231871604919434,0.149555020121036,509.391303375423,174.318636,59824.028996
402,"CKDE",8399,12500,250,3,NA,83.81652,13567.321488,4.55503582954407,0.170747217803995,247.772239514917,85.278188,14107.302836
402,"BGMM",8399,12500,250,3,8,83.81652,13567.321488,39.9006471633911,0.0788279148663479,100.848282587129,84.29166,13780.297604
402,"DPMM",8399,12500,250,3,3,83.81652,13567.321488,7.43256592750549,0.059341132631385,72.5245645271804,84.5012746975155,13840.1359179925
402,"NetC14",8399,12500,250,3,12,83.81652,13567.321488,16.7149269580841,0.105987058980002,288.51976234461,84.656252,13915.312076
402,"SPD",8399,12500,250,3,NA,83.81652,13567.321488,0.0196549892425537,0.145109997030578,91.0196897610826,86.716164,14661.568028
403,"CKDE",15146,12500,250,3,NA,122.909924,29768.211412,4.44045090675354,0.150414944697674,203.45686465566,122.967604,29787.116604
403,"BGMM",15146,12500,250,3,8,122.909924,29768.211412,40.8636920452118,0.0732478876827837,180.774675353352,122.975656,29807.018944
403,"DPMM",15146,12500,250,3,5,122.909924,29768.211412,9.12623310089111,0.0931132604173839,144.146146172152,123.763571082015,30191.0325818533
403,"NetC14",15146,12500,250,3,11,122.909924,29768.211412,16.6197621822357,0.0752496475734475,190.695557467769,122.397632,29552.387464
403,"SPD",15146,12500,250,3,NA,122.909924,29768.211412,0.0211160182952881,0.133660892913646,179.846836468673,123.82202,30186.835444
404,"CKDE",30082,12500,250,3,NA,183.932464,67869.8452,4.25709795951843,0.112275280662907,319.880844353723,190.772592,72685.002992
404,"BGMM",30082,12500,250,3,8,183.932464,67869.8452,41.3997130393982,0.0624842021497016,97.9267629589347,185.409652,68629.29254
404,"DPMM",30082,12500,250,3,3,183.932464,67869.8452,6.52038192749023,0.0285563231632692,49.8412217154347,184.04797639859,67994.3410352731
404,"NetC14",30082,12500,250,3,8,183.932464,67869.8452,17.68980717659,0.0845517930846896,135.154943448323,187.888996,70489.8175
404,"SPD",30082,12500,250,3,NA,183.932464,67869.8452,0.0154881477355957,0.150034401657627,107.796240411067,200.329012,80480.627636
405,"CKDE",20697,12500,250,3,NA,129.004556,33043.316012,4.63261222839355,0.175635549507814,273.518043253815,133.75332,36520.054248
405,"BGMM",20697,12500,250,3,9,129.004556,33043.316012,40.4867458343506,0.0300896083959583,146.087188847676,129.514244,33501.94674
405,"DPMM",20697,12500,250,3,3,129.004556,33043.316012,7.79983711242676,0.0290257200410177,127.688339092172,128.365979087975,32609.2485196163
405,"NetC14",20697,12500,250,3,10,129.004556,33043.316012,17.4163088798523,0.0405502129498411,72.2980300436339,129.82564,33590.087344
405,"SPD",20697,12500,250,3,NA,129.004556,33043.316012,0.0199999809265137,0.13181096132336,142.952471942756,138.313984,39865.316728
406,"CKDE",9837,12500,250,3,NA,84.034204,13952.696596,4.60831904411316,0.141405345071589,239.246252142134,84.599408,14094.364432
406,"BGMM",9837,12500,250,3,8,84.034204,13952.696596,39.9094240665436,0.0566627829672387,110.120424213424,84.086596,13971.486468
406,"DPMM",9837,12500,250,3,3,84.034204,13952.696596,7.34180498123169,0.0370932587066395,116.634925501028,84.1450532194916,13992.9238331661
406,"NetC14",9837,12500,250,3,11,84.034204,13952.696596,16.0626170635223,0.0539597455219077,160.139797798159,83.881348,13858.2017
406,"SPD",9837,12500,250,3,NA,84.034204,13952.696596,0.0174050331115723,0.129924839325463,121.765000989339,85.342168,14345.703496
407,"CKDE",33007,12500,250,3,NA,157.622108,46962.988348,4.29152083396912,0.147743751056646,230.314144378979,159.574844,48354.531668
407,"BGMM",33007,12500,250,3,8,157.622108,46962.988348,39.7689349651337,0.0574370859567575,254.302171123622,157.370268,46618.550348
407,"DPMM",33007,12500,250,3,3,157.622108,46962.988348,7.02545714378357,0.0705407617496899,227.396045374318,156.976821979255,46231.0647052671
407,"NetC14",33007,12500,250,3,12,157.622108,46962.988348,16.3574938774109,0.0624743650454847,254.194417741807,157.8849,47100.856108
407,"SPD",33007,12500,250,3,NA,157.622108,46962.988348,0.0283839702606201,0.108999227529436,224.421134786479,162.26138,50229.736124
408,"CKDE",1512,12500,250,3,NA,97.717564,17978.743852,4.03053498268127,0.071265049831856,65.8597802555566,98.07922,18078.959124
408,"BGMM",1512,12500,250,3,8,97.717564,17978.743852,37.7323589324951,0.0410234106796656,53.8567551759411,97.92226,18024.668588
408,"DPMM",1512,12500,250,3,3,97.717564,17978.743852,7.50586199760437,0.0489505970102915,70.0204118674795,97.9900202294848,18078.6953478106
408,"NetC14",1512,12500,250,3,11,97.717564,17978.743852,17.1560530662537,0.0523668460578278,78.0740882151475,97.780876,18009.596548
408,"SPD",1512,12500,250,3,NA,97.717564,17978.743852,0.0204639434814453,0.162899605941138,79.6877409894129,98.229992,18179.51776
409,"CKDE",16305,12500,250,3,NA,117.726804,25599.84962,4.44447302818298,0.1079567396493,338.452666144658,118.008536,25694.712464
409,"BGMM",16305,12500,250,3,9,117.726804,25599.84962,36.1050109863281,0.099795973626773,369.774802364274,117.760312,25581.063096
409,"DPMM",16305,12500,250,3,3,117.726804,25599.84962,6.45871591567993,0.104093415900754,322.328721583402,117.845489411137,25675.7107378784
409,"NetC14",16305,12500,250,3,13,117.726804,25599.84962,13.362291097641,0.0941157792005512,315.737169335976,117.951852,25742.762492
409,"SPD",16305,12500,250,3,NA,117.726804,25599.84962,0.0166018009185791,0.152089100591974,341.617378943802,118.457636,25827.73182
410,"CKDE",16520,12500,250,3,NA,107.220748,20300.82506,4.27576398849487,0.296117485286569,832.715253897328,109.190424,21182.961656
410,"BGMM",16520,12500,250,3,9,107.220748,20300.82506,39.7767560482025,0.0714406353728828,280.690893348025,106.838136,20152.824504
410,"DPMM",16520,12500,250,3,3,107.220748,20300.82506,7.73361992835999,0.066745951486188,222.499806860223,107.24188972249,20240.544647408
410,"NetC14",16520,12500,250,3,12,107.220748,20300.82506,16.9859640598297,0.069699218576296,303.788913842325,107.353152,20370.829728
410,"SPD",16520,12500,250,3,NA,107.220748,20300.82506,0.0171298980712891,0.144310253713826,305.317512758995,110.110964,21565.873036
411,"CKDE",31379,12500,250,3,NA,142.715564,35750.883516,4.62209820747375,0.187795479349431,312.963241785129,145.675156,37533.541908
411,"BGMM",31379,12500,250,3,9,142.715564,35750.883516,39.4553289413452,0.0652998436528608,105.843031361277,144.317988,36804.461436
411,"DPMM",31379,12500,250,3,2,142.715564,35750.883516,5.92753005027771,0.0339300417191835,113.882735740392,143.580466305152,36232.7908658732
411,"NetC14",31379,12500,250,3,12,142.715564,35750.883516,13.1824119091034,0.0769870076303569,122.632851675529,143.275736,35968.865376
411,"SPD",31379,12500,250,3,NA,142.715564,35750.883516,0.0206220149993896,0.112399201402642,131.786464361046,148.97114,39923.769284
412,"CKDE",13068,12500,250,3,NA,103.848928,21405.075024,4.22556185722351,0.223574003211658,699.33199335221,103.292232,21065.18188
412,"BGMM",13068,12500,250,3,9,103.848928,21405.075024,36.7235219478607,0.0497002423255459,50.5493586514808,104.6121,21731.897044
412,"DPMM",13068,12500,250,3,3,103.848928,21405.075024,6.48965191841125,0.015708915077761,27.3297116257611,104.471136681722,21594.873894976
412,"NetC14",13068,12500,250,3,13,103.848928,21405.075024,13.5821001529694,0.0501762190239866,89.0923864853852,104.06186,21546.200404
412,"SPD",13068,12500,250,3,NA,103.848928,21405.075024,0.0188329219818115,0.137843308647511,66.22219039738,103.2563,21025.173836
413,"CKDE",15104,12500,250,3,NA,93.63592,16720.572616,4.20989799499512,0.268728130114294,400.130358491182,94.908612,17176.445324
413,"BGMM",15104,12500,250,3,9,93.63592,16720.572616,39.2620370388031,0.0350731015479475,53.9183488022421,93.501888,16725.781568
413,"DPMM",15104,12500,250,3,3,93.63592,16720.572616,6.82526206970215,0.0452458563264316,95.3876255179773,94.1020514708374,16904.8594675229
413,"NetC14",15104,12500,250,3,10,93.63592,16720.572616,13.4391851425171,0.0406931332134682,53.4739851505887,93.597492,16712.99342
413,"SPD",15104,12500,250,3,NA,93.63592,16720.572616,0.0197880268096924,0.148315526682638,83.6974935455155,95.350504,17254.801616
414,"CKDE",13415,12500,250,3,NA,93.080952,15566.319808,4.14020705223083,0.11415822088682,159.635071720704,93.495316,15653.887108
414,"BGMM",13415,12500,250,3,8,93.080952,15566.319808,33.8569638729095,0.0845092174472285,140.465697878317,92.756996,15442.887924
414,"DPMM",13415,12500,250,3,5,93.080952,15566.319808,5.95514512062073,0.082094581725445,114.984560773371,93.0409110717789,15496.7110977223
414,"NetC14",13415,12500,250,3,14,93.080952,15566.319808,11.1226289272308,0.0740073740291065,157.652812208694,92.66664,15357.98312
414,"SPD",13415,12500,250,3,NA,93.080952,15566.319808,0.0201611518859863,0.152572606761169,113.309392739509,94.21524,16027.112912
415,"CKDE",25868,12500,250,3,NA,119.056688,26820.390344,4.02800297737122,0.0828981841614419,201.815011945775,119.293788,26895.13418
415,"BGMM",25868,12500,250,3,8,119.056688,26820.390344,27.8771760463715,0.0801278935765254,196.959189340559,119.494604,27120.199172
415,"DPMM",25868,12500,250,3,4,119.056688,26820.390344,6.1488950252533,0.0653359935510518,214.982965750868,119.143213033858,26915.6163424882
415,"NetC14",25868,12500,250,3,13,119.056688,26820.390344,11.8508450984955,0.0796154850166637,201.949515934391,119.143544,26766.337288
415,"SPD",25868,12500,250,3,NA,119.056688,26820.390344,0.0219030380249023,0.127725071132199,211.049576463298,121.507864,28366.758384
416,"CKDE",19780,12500,250,3,NA,116.994872,25577.1988,3.77280712127686,0.294014425055201,462.630442211131,118.597888,26274.802544
416,"BGMM",19780,12500,250,3,9,116.994872,25577.1988,29.9777669906616,0.0573780211576314,168.982547720751,116.713136,25440.428592
416,"DPMM",19780,12500,250,3,3,116.994872,25577.1988,6.00396013259888,0.0691980908123579,143.714946025812,119.92009655816,27153.6482583475
416,"NetC14",19780,12500,250,3,10,116.994872,25577.1988,11.8244440555573,0.0612329710169942,163.01659820973,117.171992,25662.24988
416,"SPD",19780,12500,250,3,NA,116.994872,25577.1988,0.018427848815918,0.126050100754239,188.983010296748,119.111888,26525.502912
417,"CKDE",3760,12500,250,3,NA,59.631604,6644.035052,3.36513495445251,0.124393172732065,331.33544553583,59.086288,6497.914624
417,"BGMM",3760,12500,250,3,8,59.631604,6644.035052,32.4774520397186,0.100873690687398,325.253074146912,59.369984,6566.95168
417,"DPMM",3760,12500,250,3,3,59.631604,6644.035052,6.61464476585388,0.0713422749514493,330.720412901756,59.4273263965597,6587.20258864603
417,"NetC14",3760,12500,250,3,9,59.631604,6644.035052,14.4291820526123,0.110636229454194,279.891711009914,59.307036,6583.867676
417,"SPD",3760,12500,250,3,NA,59.631604,6644.035052,0.0159649848937988,0.181290498773581,334.797387451405,59.990628,6722.276676
418,"CKDE",33482,12500,250,3,NA,125.674092,30193.950932,4.60671520233154,0.106805352407775,250.390584003609,127.591356,31461.564116
418,"BGMM",33482,12500,250,3,9,125.674092,30193.950932,28.6398358345032,0.080234123607168,275.327790994812,126.487664,30689.28224
418,"DPMM",33482,12500,250,3,2,125.674092,30193.950932,6.04999017715454,0.0717684607052508,202.683585648632,127.6652497467,31328.2837945687
418,"NetC14",33482,12500,250,3,15,125.674092,30193.950932,11.7597270011902,0.0831882410460118,247.996045492874,125.810344,30196.758704
418,"SPD",33482,12500,250,3,NA,125.674092,30193.950932,0.0206480026245117,0.126359742741159,268.09275212308,132.042924,34542.74402
419,"CKDE",22614,12500,250,3,NA,126.508588,31776.65734,4.03475999832153,0.299846006908433,1717.28693850581,129.359152,33464.276232
419,"BGMM",22614,12500,250,3,8,126.508588,31776.65734,25.7407159805298,0.0812894001718473,295.800471151602,127.103752,32153.7448
419,"DPMM",22614,12500,250,3,4,126.508588,31776.65734,7.55693101882935,0.100814229170218,256.830318011127,128.46647565386,32551.7923458329
419,"NetC14",22614,12500,250,3,11,126.508588,31776.65734,11.963800907135,0.0750760683443532,304.420921135315,127.04448,32057.627912
419,"SPD",22614,12500,250,3,NA,126.508588,31776.65734,0.0178577899932861,0.120341087104287,301.324425858217,131.17474,34548.0825
420,"CKDE",30994,12500,250,3,NA,199.61304,74089.134048,3.78925395011902,0.118542757158929,311.156687900316,202.022612,76466.462308
420,"BGMM",30994,12500,250,3,9,199.61304,74089.134048,25.5354361534119,0.0827012864881277,199.747665184626,201.17662,75778.893004
420,"DPMM",30994,12500,250,3,3,199.61304,74089.134048,6.62413597106934,0.0904917852020778,199.390950303209,202.473651391352,76575.5267356679
420,"NetC14",30994,12500,250,3,11,199.61304,74089.134048,12.253947019577,0.0927388108207507,224.580407258125,200.642584,75196.260064
420,"SPD",30994,12500,250,3,NA,199.61304,74089.134048,0.0255639553070068,0.134996894157371,239.858950777786,212.53286,87107.239356
421,"CKDE",40615,500,1250,3,NA,82.3433552,14582.4259664,0.303224802017212,0.400989533969197,32.4153036503949,93.6882144,14908.492768
421,"BGMM",40615,500,1250,3,9,82.3433552,14582.4259664,17.0830459594727,0.258465037720348,17.4574840106451,85.3825936,14419.0233056
421,"DPMM",40615,500,1250,3,2,82.3433552,14582.4259664,26.5760560035706,0.316755334156071,21.7821739381591,87.3890941476967,14686.812367219
421,"NetC14",40615,500,1250,3,10,82.3433552,14582.4259664,3.56060481071472,0.179242119233155,9.97622249223147,83.8492224,14471.7657152
421,"SPD",40615,500,1250,3,NA,82.3433552,14582.4259664,0.0026400089263916,0.338684733312711,31.6902441047388,96.4649992,16064.2552168
422,"CKDE",18201,500,1250,3,NA,33.4794216,2877.29939440001,0.289421796798706,0.52349068581655,280.307979397388,198.6956896,47385.1209584
422,"BGMM",18201,500,1250,3,9,33.4794216,2877.29939440001,16.1500728130341,0.100036398796706,10.7110671530479,31.9330672,2244.4634016
422,"DPMM",18201,500,1250,3,4,33.4794216,2877.29939440001,28.1585741043091,0.609084367738925,62.4354919839893,72.0224253471074,12995.1917730704
422,"NetC14",18201,500,1250,3,5,33.4794216,2877.29939440001,3.43891906738281,0.246026174487549,15.6540981370389,38.9073432,2964.5681192
422,"SPD",18201,500,1250,3,NA,33.4794216,2877.29939440001,0.00301694869995117,0.565667527352853,86.2895948960125,109.9173136,21095.9729999998
423,"CKDE",1630,500,1250,3,NA,35.103908,2318.8493832,0.385745048522949,0.228231073661332,29.8137331467126,39.1709416,2585.603948
423,"BGMM",1630,500,1250,3,9,35.103908,2318.8493832,16.3715419769287,0.0942008255181872,4.6064002716388,35.2692792,2351.439596
423,"DPMM",1630,500,1250,3,9,35.103908,2318.8493832,41.3869380950928,0.0873225320922049,4.72999109266973,35.1906913940761,2351.87529979252
423,"NetC14",1630,500,1250,3,7,35.103908,2318.8493832,3.61885213851929,0.15223318469725,8.51702450107454,37.7312776,2472.699892
423,"SPD",1630,500,1250,3,NA,35.103908,2318.8493832,0.0026848316192627,0.248753858812045,15.5345944960083,43.060404,3016.4769512
424,"CKDE",13354,500,1250,3,NA,42.9539016,4124.42315279999,0.290343046188354,0.289612407520399,40.8449223187169,49.527856,4519.79662079999
424,"BGMM",13354,500,1250,3,9,42.9539016,4124.42315279999,15.1902499198914,0.120033003525008,7.25894647974281,46.2504488,4377.399916
424,"DPMM",13354,500,1250,3,2,42.9539016,4124.42315279999,28.7753779888153,0.114767720119924,8.86869373971298,44.5261772915948,4556.07997293353
424,"NetC14",13354,500,1250,3,11,42.9539016,4124.42315279999,3.39408087730408,0.182467493033011,11.0182832272033,47.4031968,4426.77236
424,"SPD",13354,500,1250,3,NA,42.9539016,4124.42315279999,0.00275301933288574,0.270982662308426,19.3864218869609,52.9494424,4979.4162248
425,"CKDE",47745,500,1250,3,NA,80.2200032,11619.6526192,0.301769018173218,0.453167906958427,217.096874082033,118.1443344,20499.0240064001
425,"BGMM",47745,500,1250,3,9,80.2200032,11619.6526192,15.3098850250244,0.312846734061008,23.7282104109226,70.5841704,8276.40062160001
425,"DPMM",47745,500,1250,3,1,80.2200032,11619.6526192,20.8372910022736,0.306830857488982,18.9246754090645,77.2179452888121,9895.25701767545
425,"NetC14",47745,500,1250,3,11,80.2200032,11619.6526192,3.09065413475037,0.287956840023222,15.2046635939454,80.299748,10557.1344088
425,"SPD",47745,500,1250,3,NA,80.2200032,11619.6526192,0.00268721580505371,0.477711608118866,96.1314300391353,144.294488,32893.7277887998
426,"CKDE",110,500,1250,3,NA,18.4037736,874.529500000002,0.335328102111816,0.292786478372213,32.0598081927513,30.3253272,2264.9262152
426,"BGMM",110,500,1250,3,9,18.4037736,874.529500000002,17.8581900596619,0.0454555319881177,4.38199215866608,20.0662032,1097.043152
426,"DPMM",110,500,1250,3,7,18.4037736,874.529500000002,26.1954801082611,0.0689954975632752,7.54175802199402,23.9412318011269,1633.12869455966
426,"NetC14",110,500,1250,3,9,18.4037736,874.529500000002,3.59496903419495,0.167438658833084,10.9851056861148,23.572368,1444.5257952
426,"SPD",110,500,1250,3,NA,18.4037736,874.529500000002,0.00301408767700195,0.279377547965177,22.6369591121045,33.20552,2611.49824319999
427,"CKDE",45596,500,1250,3,NA,54.1341248,5969.19647200001,0.292391061782837,0.475182016501405,219.373884065188,99.7051952,15887.3243871999
427,"BGMM",45596,500,1250,3,9,54.1341248,5969.19647200001,14.0806570053101,0.190650710073747,19.1338833245905,53.0603784,5075.45077520001
427,"DPMM",45596,500,1250,3,1,54.1341248,5969.19647200001,22.2744271755219,0.230242825688248,22.0955371300864,66.3030516349666,7569.19420560624
427,"NetC14",45596,500,1250,3,12,54.1341248,5969.19647200001,3.334312915802,0.277496494882158,24.4344191119125,69.7668744,8096.57272880001
