"cal_age","c14_age","c14_error"
50854,48189.5,393.3
50855,48189.75,393.25
50856,48190,393.2
50857,48190.25,393.15
50858,48190.5,393.1
50859,48190.75,393.05
50860,48191,393
50861,48191.2,393
50862,48191.4,393
50863,48191.6,393
50864,48191.8,393
50865,48192,393
50866,48192.2,393
50867,48192.4,393
50868,48192.6,393
50869,48192.8,393
50870,48193,393
50871,48193.2,393
50872,48193.4,393
50873,48193.6,393
50874,48193.8,393
50875,48194,393
50876,48194.2,393
50877,48194.4,393
50878,48194.6,393
50879,48194.8,393
50880,48195,393
50881,48195.3,392.95
50882,48195.6,392.9
50883,48195.9,392.85
50884,48196.2,392.8
50885,48196.5,392.75
50886,48196.8,392.7
50887,48197.1,392.65
50888,48197.4,392.6
50889,48197.7,392.55
50890,48198,392.5
50891,48198.3,392.45
50892,48198.6,392.4
50893,48198.9,392.35
50894,48199.2,392.3
50895,48199.5,392.25
50896,48199.8,392.2
50897,48200.1,392.15
50898,48200.4,392.1
50899,48200.7,392.05
50900,48201,392
50901,48201.15,392.1
50902,48201.3,392.2
50903,48201.45,392.3
50904,48201.6,392.4
50905,48201.75,392.5
50906,48201.9,392.6
50907,48202.05,392.7
50908,48202.2,392.8
50909,48202.35,392.9
50910,48202.5,393
50911,48202.65,393.1
50912,48202.8,393.2
50913,48202.95,393.3
50914,48203.1,393.4
50915,48203.25,393.5
50916,48203.4,393.6
50917,48203.55,393.7
50918,48203.7,393.8
50919,48203.85,393.9
50920,48204,394
50921,48204.25,394.1
50922,48204.5,394.2
50923,48204.75,394.3
50924,48205,394.4
50925,48205.25,394.5
50926,48205.5,394.6
50927,48205.75,394.7
50928,48206,394.8
50929,48206.25,394.9
50930,48206.5,395
50931,48206.75,395.1
50932,48207,395.2
50933,48207.25,395.3
50934,48207.5,395.4
50935,48207.75,395.5
50936,48208,395.6
50937,48208.25,395.7
50938,48208.5,395.8
50939,48208.75,395.9
50940,48209,396
50941,48209.25,396.1
50942,48209.5,396.2
50943,48209.75,396.3
50944,48210,396.4
50945,48210.25,396.5
50946,48210.5,396.6
50947,48210.75,396.7
50948,48211,396.8
50949,48211.25,396.9
50950,48211.5,397
50951,48211.75,397.1
50952,48212,397.2
50953,48212.25,397.3
50954,48212.5,397.4
50955,48212.75,397.5
50956,48213,397.6
50957,48213.25,397.7
50958,48213.5,397.8
50959,48213.75,397.9
50960,48214,398
50961,48214.15,398.2
50962,48214.3,398.4
50963,48214.45,398.6
50964,48214.6,398.8
50965,48214.75,399
50966,48214.9,399.2
50967,48215.05,399.4
50968,48215.2,399.6
50969,48215.35,399.8
50970,48215.5,400
50971,48215.65,400.2
50972,48215.8,400.4
50973,48215.95,400.6
50974,48216.1,400.8
50975,48216.25,401
50976,48216.4,401.2
50977,48216.55,401.4
50978,48216.7,401.6
50979,48216.85,401.8
50980,48217,402
50981,48217.2,402.25
50982,48217.4,402.5
50983,48217.6,402.75
50984,48217.8,403
50985,48218,403.25
50986,48218.2,403.5
50987,48218.4,403.75
50988,48218.6,404
50989,48218.8,404.25
50990,48219,404.5
50991,48219.2,404.75
50992,48219.4,405
50993,48219.6,405.25
50994,48219.8,405.5
50995,48220,405.75
50996,48220.2,406
50997,48220.4,406.25
50998,48220.6,406.5
50999,48220.8,406.75
51000,48221,407
51001,48221.2,407.3
51002,48221.4,407.6
51003,48221.6,407.9
51004,48221.8,408.2
51005,48222,408.5
51006,48222.2,408.8
51007,48222.4,409.1
51008,48222.6,409.4
51009,48222.8,409.7
51010,48223,410
51011,48223.2,410.3
51012,48223.4,410.6
51013,48223.6,410.9
51014,48223.8,411.2
51015,48224,411.5
51016,48224.2,411.8
51017,48224.4,412.1
51018,48224.6,412.4
51019,48224.8,412.7
51020,48225,413
51021,48225.15,413.3
51022,48225.3,413.6
51023,48225.45,413.9
51024,48225.6,414.2
51025,48225.75,414.5
51026,48225.9,414.8
51027,48226.05,415.1
51028,48226.2,415.4
51029,48226.35,415.7
51030,48226.5,416
51031,48226.65,416.3
51032,48226.8,416.6
51033,48226.95,416.9
51034,48227.1,417.2
51035,48227.25,417.5
51036,48227.4,417.8
51037,48227.55,418.1
51038,48227.7,418.4
51039,48227.85,418.7
51040,48228,419
51041,48228.2,419.3
51042,48228.4,419.6
51043,48228.6,419.9
51044,48228.8,420.2
51045,48229,420.5
51046,48229.2,420.8
51047,48229.4,421.1
51048,48229.6,421.4
51049,48229.8,421.7
51050,48230,422
51051,48230.2,422.3
51052,48230.4,422.6
51053,48230.6,422.9
51054,48230.8,423.2
51055,48231,423.5
51056,48231.2,423.8
51057,48231.4,424.1
51058,48231.6,424.4
51059,48231.8,424.7
51060,48232,425
51061,48232.15,425.35
51062,48232.3,425.7
51063,48232.45,426.05
51064,48232.6,426.4
51065,48232.75,426.75
51066,48232.9,427.1
51067,48233.05,427.45
51068,48233.2,427.8
51069,48233.35,428.15
51070,48233.5,428.5
51071,48233.65,428.85
51072,48233.8,429.2
51073,48233.95,429.55
51074,48234.1,429.9
51075,48234.25,430.25
51076,48234.4,430.6
51077,48234.55,430.95
51078,48234.7,431.3
51079,48234.85,431.65
51080,48235,432
51081,48235.2,432.3
51082,48235.4,432.6
51083,48235.6,432.9
51084,48235.8,433.2
51085,48236,433.5
51086,48236.2,433.8
51087,48236.4,434.1
51088,48236.6,434.4
51089,48236.8,434.7
51090,48237,435
51091,48237.2,435.3
51092,48237.4,435.6
51093,48237.6,435.9
51094,48237.8,436.2
51095,48238,436.5
51096,48238.2,436.8
51097,48238.4,437.1
51098,48238.6,437.4
51099,48238.8,437.7
51100,48239,438
51101,48239.15,438.35
51102,48239.3,438.7
51103,48239.45,439.05
51104,48239.6,439.4
51105,48239.75,439.75
51106,48239.9,440.1
51107,48240.05,440.45
51108,48240.2,440.8
51109,48240.35,441.15
51110,48240.5,441.5
51111,48240.65,441.85
51112,48240.8,442.2
51113,48240.95,442.55
51114,48241.1,442.9
51115,48241.25,443.25
51116,48241.4,443.6
51117,48241.55,443.95
51118,48241.7,444.3
51119,48241.85,444.65
51120,48242,445
51121,48242.2,445.3
51122,48242.4,445.6
51123,48242.6,445.9
51124,48242.8,446.2
51125,48243,446.5
51126,48243.2,446.8
51127,48243.4,447.1
51128,48243.6,447.4
51129,48243.8,447.7
51130,48244,448
51131,48244.2,448.3
51132,48244.4,448.6
51133,48244.6,448.9
51134,48244.8,449.2
51135,48245,449.5
51136,48245.2,449.8
51137,48245.4,450.1
51138,48245.6,450.4
51139,48245.8,450.7
51140,48246,451
51141,48246.15,451.25
51142,48246.3,451.5
51143,48246.45,451.75
51144,48246.6,452
51145,48246.75,452.25
51146,48246.9,452.5
51147,48247.05,452.75
51148,48247.2,453
51149,48247.35,453.25
51150,48247.5,453.5
51151,48247.65,453.75
51152,48247.8,454
51153,48247.95,454.25
51154,48248.1,454.5
51155,48248.25,454.75
51156,48248.4,455
51157,48248.55,455.25
51158,48248.7,455.5
51159,48248.85,455.75
51160,48249,456
51161,48249.15,456.2
51162,48249.3,456.4
51163,48249.45,456.6
51164,48249.6,456.8
51165,48249.75,457
51166,48249.9,457.2
51167,48250.05,457.4
51168,48250.2,457.6
51169,48250.35,457.8
51170,48250.5,458
51171,48250.65,458.2
51172,48250.8,458.4
51173,48250.95,458.6
51174,48251.1,458.8
51175,48251.25,459
51176,48251.4,459.2
51177,48251.55,459.4
51178,48251.7,459.6
51179,48251.85,459.8
51180,48252,460
51181,48252.2,460.15
51182,48252.4,460.3
51183,48252.6,460.45
51184,48252.8,460.6
51185,48253,460.75
51186,48253.2,460.9
51187,48253.4,461.05
51188,48253.6,461.2
51189,48253.8,461.35
51190,48254,461.5
51191,48254.2,461.65
51192,48254.4,461.8
51193,48254.6,461.95
51194,48254.8,462.1
51195,48255,462.25
51196,48255.2,462.4
51197,48255.4,462.55
51198,48255.6,462.7
51199,48255.8,462.85
51200,48256,463
51201,48256.2,463.2
51202,48256.4,463.4
51203,48256.6,463.6
51204,48256.8,463.8
51205,48257,464
51206,48257.2,464.2
51207,48257.4,464.4
51208,48257.6,464.6
51209,48257.8,464.8
51210,48258,465
51211,48258.2,465.2
51212,48258.4,465.4
51213,48258.6,465.6
51214,48258.8,465.8
51215,48259,466
51216,48259.2,466.2
51217,48259.4,466.4
51218,48259.6,466.6
51219,48259.8,466.8
51220,48260,467
51221,48260.15,467.05
51222,48260.3,467.1
51223,48260.45,467.15
51224,48260.6,467.2
51225,48260.75,467.25
51226,48260.9,467.3
51227,48261.05,467.35
51228,48261.2,467.4
51229,48261.35,467.45
51230,48261.5,467.5
51231,48261.65,467.55
51232,48261.8,467.6
51233,48261.95,467.65
51234,48262.1,467.7
51235,48262.25,467.75
51236,48262.4,467.8
51237,48262.55,467.85
51238,48262.7,467.9
51239,48262.85,467.95
51240,48263,468
51241,48263.25,468.05
51242,48263.5,468.1
51243,48263.75,468.15
51244,48264,468.2
51245,48264.25,468.25
51246,48264.5,468.3
51247,48264.75,468.35
51248,48265,468.4
51249,48265.25,468.45
51250,48265.5,468.5
51251,48265.75,468.55
51252,48266,468.6
51253,48266.25,468.65
51254,48266.5,468.7
51255,48266.75,468.75
51256,48267,468.8
51257,48267.25,468.85
51258,48267.5,468.9
51259,48267.75,468.95
51260,48268,469
51261,48268.15,469.05
51262,48268.3,469.1
51263,48268.45,469.15
51264,48268.6,469.2
51265,48268.75,469.25
51266,48268.9,469.3
51267,48269.05,469.35
51268,48269.2,469.4
51269,48269.35,469.45
51270,48269.5,469.5
51271,48269.65,469.55
51272,48269.8,469.6
51273,48269.95,469.65
51274,48270.1,469.7
51275,48270.25,469.75
51276,48270.4,469.8
51277,48270.55,469.85
51278,48270.7,469.9
51279,48270.85,469.95
51280,48271,470
51281,48271.25,469.95
51282,48271.5,469.9
51283,48271.75,469.85
51284,48272,469.8
51285,48272.25,469.75
51286,48272.5,469.7
51287,48272.75,469.65
51288,48273,469.6
51289,48273.25,469.55
51290,48273.5,469.5
51291,48273.75,469.45
51292,48274,469.4
51293,48274.25,469.35
51294,48274.5,469.3
51295,48274.75,469.25
51296,48275,469.2
51297,48275.25,469.15
51298,48275.5,469.1
51299,48275.75,469.05
51300,48276,469
51301,48276.3,468.95
51302,48276.6,468.9
51303,48276.9,468.85
51304,48277.2,468.8
51305,48277.5,468.75
51306,48277.8,468.7
51307,48278.1,468.65
51308,48278.4,468.6
51309,48278.7,468.55
51310,48279,468.5
51311,48279.3,468.45
51312,48279.6,468.4
51313,48279.9,468.35
51314,48280.2,468.3
51315,48280.5,468.25
51316,48280.8,468.2
51317,48281.1,468.15
51318,48281.4,468.1
51319,48281.7,468.05
51320,48282,468
51321,48282.25,467.95
51322,48282.5,467.9
51323,48282.75,467.85
51324,48283,467.8
51325,48283.25,467.75
51326,48283.5,467.7
51327,48283.75,467.65
51328,48284,467.6
51329,48284.25,467.55
51330,48284.5,467.5
51331,48284.75,467.45
51332,48285,467.4
51333,48285.25,467.35
51334,48285.5,467.3
51335,48285.75,467.25
51336,48286,467.2
51337,48286.25,467.15
51338,48286.5,467.1
51339,48286.75,467.05
51340,48287,467
51341,48287.15,466.9
51342,48287.3,466.8
51343,48287.45,466.7
51344,48287.6,466.6
51345,48287.75,466.5
51346,48287.9,466.4
51347,48288.05,466.3
51348,48288.2,466.2
51349,48288.35,466.1
51350,48288.5,466
51351,48288.65,465.9
51352,48288.8,465.8
51353,48288.95,465.7
51354,48289.1,465.6
51355,48289.25,465.5
51356,48289.4,465.4
51357,48289.55,465.3
51358,48289.7,465.2
51359,48289.85,465.1
51360,48290,465
51361,48290.25,464.85
51362,48290.5,464.7
51363,48290.75,464.55
51364,48291,464.4
51365,48291.25,464.25
51366,48291.5,464.1
51367,48291.75,463.95
51368,48292,463.8
51369,48292.25,463.65
51370,48292.5,463.5
51371,48292.75,463.35
51372,48293,463.2
51373,48293.25,463.05
51374,48293.5,462.9
51375,48293.75,462.75
51376,48294,462.6
51377,48294.25,462.45
51378,48294.5,462.3
51379,48294.75,462.15
51380,48295,462
51381,48295.4,461.95
51382,48295.8,461.9
51383,48296.2,461.85
51384,48296.6,461.8
51385,48297,461.75
51386,48297.4,461.7
51387,48297.8,461.65
51388,48298.2,461.6
51389,48298.6,461.55
51390,48299,461.5
51391,48299.4,461.45
51392,48299.8,461.4
51393,48300.2,461.35
51394,48300.6,461.3
51395,48301,461.25
51396,48301.4,461.2
51397,48301.8,461.15
51398,48302.2,461.1
51399,48302.6,461.05
51400,48303,461
51401,48303.2,460.8
51402,48303.4,460.6
51403,48303.6,460.4
51404,48303.8,460.2
51405,48304,460
51406,48304.2,459.8
51407,48304.4,459.6
51408,48304.6,459.4
51409,48304.8,459.2
51410,48305,459
51411,48305.2,458.8
51412,48305.4,458.6
51413,48305.6,458.4
51414,48305.8,458.2
51415,48306,458
51416,48306.2,457.8
51417,48306.4,457.6
51418,48306.6,457.4
51419,48306.8,457.2
51420,48307,457
51421,48307.3,456.9
51422,48307.6,456.8
51423,48307.9,456.7
51424,48308.2,456.6
51425,48308.5,456.5
51426,48308.8,456.4
51427,48309.1,456.3
51428,48309.4,456.2
51429,48309.7,456.1
51430,48310,456
51431,48310.3,455.9
51432,48310.6,455.8
51433,48310.9,455.7
51434,48311.2,455.6
51435,48311.5,455.5
51436,48311.8,455.4
51437,48312.1,455.3
51438,48312.4,455.2
51439,48312.7,455.1
51440,48313,455
51441,48313.35,454.85
51442,48313.7,454.7
51443,48314.05,454.55
51444,48314.4,454.4
51445,48314.75,454.25
51446,48315.1,454.1
51447,48315.45,453.95
51448,48315.8,453.8
51449,48316.15,453.65
51450,48316.5,453.5
51451,48316.85,453.35
51452,48317.2,453.2
51453,48317.55,453.05
51454,48317.9,452.9
51455,48318.25,452.75
51456,48318.6,452.6
51457,48318.95,452.45
51458,48319.3,452.3
51459,48319.65,452.15
51460,48320,452
51461,48320.4,451.85
51462,48320.8,451.7
51463,48321.2,451.55
51464,48321.6,451.4
51465,48322,451.25
51466,48322.4,451.1
51467,48322.8,450.95
51468,48323.2,450.8
51469,48323.6,450.65
51470,48324,450.5
51471,48324.4,450.35
51472,48324.8,450.2
51473,48325.2,450.05
51474,48325.6,449.9
51475,48326,449.75
51476,48326.4,449.6
51477,48326.8,449.45
51478,48327.2,449.3
51479,48327.6,449.15
51480,48328,449
51481,48328.35,448.9
51482,48328.7,448.8
51483,48329.05,448.7
51484,48329.4,448.6
51485,48329.75,448.5
51486,48330.1,448.4
51487,48330.45,448.3
51488,48330.8,448.2
51489,48331.15,448.1
51490,48331.5,448
51491,48331.85,447.9
51492,48332.2,447.8
51493,48332.55,447.7
51494,48332.9,447.6
51495,48333.25,447.5
51496,48333.6,447.4
51497,48333.95,447.3
51498,48334.3,447.2
51499,48334.65,447.1
51500,48335,447
51501,48335.4,446.8
51502,48335.8,446.6
51503,48336.2,446.4
51504,48336.6,446.2
51505,48337,446
51506,48337.4,445.8
51507,48337.8,445.6
51508,48338.2,445.4
51509,48338.6,445.2
51510,48339,445
51511,48339.4,444.8
51512,48339.8,444.6
51513,48340.2,444.4
51514,48340.6,444.2
51515,48341,444
51516,48341.4,443.8
51517,48341.8,443.6
51518,48342.2,443.4
51519,48342.6,443.2
51520,48343,443
51521,48343.45,442.95
51522,48343.9,442.9
51523,48344.35,442.85
51524,48344.8,442.8
51525,48345.25,442.75
51526,48345.7,442.7
51527,48346.15,442.65
51528,48346.6,442.6
51529,48347.05,442.55
51530,48347.5,442.5
51531,48347.95,442.45
51532,48348.4,442.4
51533,48348.85,442.35
51534,48349.3,442.3
51535,48349.75,442.25
51536,48350.2,442.2
51537,48350.65,442.15
51538,48351.1,442.1
51539,48351.55,442.05
51540,48352,442
51541,48352.45,441.9
51542,48352.9,441.8
51543,48353.35,441.7
51544,48353.8,441.6
51545,48354.25,441.5
51546,48354.7,441.4
51547,48355.15,441.3
51548,48355.6,441.2
51549,48356.05,441.1
51550,48356.5,441
51551,48356.95,440.9
51552,48357.4,440.8
51553,48357.85,440.7
51554,48358.3,440.6
51555,48358.75,440.5
51556,48359.2,440.4
51557,48359.65,440.3
51558,48360.1,440.2
51559,48360.55,440.1
51560,48361,440
51561,48361.45,439.95
51562,48361.9,439.9
51563,48362.35,439.85
51564,48362.8,439.8
51565,48363.25,439.75
51566,48363.7,439.7
51567,48364.15,439.65
51568,48364.6,439.6
51569,48365.05,439.55
51570,48365.5,439.5
51571,48365.95,439.45
51572,48366.4,439.4
51573,48366.85,439.35
51574,48367.3,439.3
51575,48367.75,439.25
51576,48368.2,439.2
51577,48368.65,439.15
51578,48369.1,439.1
51579,48369.55,439.05
51580,48370,439
51581,48370.5,439
51582,48371,439
51583,48371.5,439
51584,48372,439
51585,48372.5,439
51586,48373,439
51587,48373.5,439
51588,48374,439
51589,48374.5,439
51590,48375,439
51591,48375.5,439
51592,48376,439
51593,48376.5,439
51594,48377,439
51595,48377.5,439
51596,48378,439
51597,48378.5,439
51598,48379,439
51599,48379.5,439
51600,48380,439
51601,48380.5,438.9
51602,48381,438.8
51603,48381.5,438.7
51604,48382,438.6
51605,48382.5,438.5
51606,48383,438.4
51607,48383.5,438.3
51608,48384,438.2
51609,48384.5,438.1
51610,48385,438
51611,48385.5,437.9
51612,48386,437.8
51613,48386.5,437.7
51614,48387,437.6
51615,48387.5,437.5
51616,48388,437.4
51617,48388.5,437.3
51618,48389,437.2
51619,48389.5,437.1
51620,48390,437
51621,48390.65,437.05
51622,48391.3,437.1
51623,48391.95,437.15
51624,48392.6,437.2
51625,48393.25,437.25
51626,48393.9,437.3
51627,48394.55,437.35
51628,48395.2,437.4
51629,48395.85,437.45
51630,48396.5,437.5
51631,48397.15,437.55
51632,48397.8,437.6
51633,48398.45,437.65
51634,48399.1,437.7
51635,48399.75,437.75
51636,48400.4,437.8
51637,48401.05,437.85
51638,48401.7,437.9
51639,48402.35,437.95
51640,48403,438
51641,48403.6,438.05
51642,48404.2,438.1
51643,48404.8,438.15
51644,48405.4,438.2
51645,48406,438.25
51646,48406.6,438.3
51647,48407.2,438.35
51648,48407.8,438.4
51649,48408.4,438.45
51650,48409,438.5
51651,48409.6,438.55
51652,48410.2,438.6
51653,48410.8,438.65
51654,48411.4,438.7
51655,48412,438.75
51656,48412.6,438.8
51657,48413.2,438.85
51658,48413.8,438.9
51659,48414.4,438.95
51660,48415,439
51661,48415.65,439.05
51662,48416.3,439.1
51663,48416.95,439.15
51664,48417.6,439.2
51665,48418.25,439.25
51666,48418.9,439.3
51667,48419.55,439.35
51668,48420.2,439.4
51669,48420.85,439.45
51670,48421.5,439.5
51671,48422.15,439.55
51672,48422.8,439.6
51673,48423.45,439.65
51674,48424.1,439.7
51675,48424.75,439.75
51676,48425.4,439.8
51677,48426.05,439.85
51678,48426.7,439.9
51679,48427.35,439.95
51680,48428,440
51681,48428.6,440.2
51682,48429.2,440.4
51683,48429.8,440.6
51684,48430.4,440.8
51685,48431,441
51686,48431.6,441.2
51687,48432.2,441.4
51688,48432.8,441.6
51689,48433.4,441.8
51690,48434,442
51691,48434.6,442.2
51692,48435.2,442.4
51693,48435.8,442.6
51694,48436.4,442.8
51695,48437,443
51696,48437.6,443.2
51697,48438.2,443.4
51698,48438.8,443.6
51699,48439.4,443.8
51700,48440,444
51701,48440.7,444.05
51702,48441.4,444.1
51703,48442.1,444.15
51704,48442.8,444.2
51705,48443.5,444.25
51706,48444.2,444.3
51707,48444.9,444.35
51708,48445.6,444.4
51709,48446.3,444.45
51710,48447,444.5
51711,48447.7,444.55
51712,48448.4,444.6
51713,48449.1,444.65
51714,48449.8,444.7
51715,48450.5,444.75
51716,48451.2,444.8
51717,48451.9,444.85
51718,48452.6,444.9
51719,48453.3,444.95
51720,48454,445
51721,48454.7,445.2
51722,48455.4,445.4
51723,48456.1,445.6
51724,48456.8,445.8
51725,48457.5,446
51726,48458.2,446.2
51727,48458.9,446.4
51728,48459.6,446.6
51729,48460.3,446.8
51730,48461,447
51731,48461.7,447.2
51732,48462.4,447.4
51733,48463.1,447.6
51734,48463.8,447.8
51735,48464.5,448
51736,48465.2,448.2
51737,48465.9,448.4
51738,48466.6,448.6
51739,48467.3,448.8
51740,48468,449
51741,48468.75,449.2
51742,48469.5,449.4
51743,48470.25,449.6
51744,48471,449.8
51745,48471.75,450
51746,48472.5,450.2
51747,48473.25,450.4
51748,48474,450.6
51749,48474.75,450.8
51750,48475.5,451
51751,48476.25,451.2
51752,48477,451.4
51753,48477.75,451.6
51754,48478.5,451.8
51755,48479.25,452
51756,48480,452.2
51757,48480.75,452.4
51758,48481.5,452.6
51759,48482.25,452.8
51760,48483,453
51761,48483.85,453.15
51762,48484.7,453.3
51763,48485.55,453.45
51764,48486.4,453.6
51765,48487.25,453.75
51766,48488.1,453.9
51767,48488.95,454.05
51768,48489.8,454.2
51769,48490.65,454.35
51770,48491.5,454.5
51771,48492.35,454.65
51772,48493.2,454.8
51773,48494.05,454.95
51774,48494.9,455.1
51775,48495.75,455.25
51776,48496.6,455.4
51777,48497.45,455.55
51778,48498.3,455.7
51779,48499.15,455.85
51780,48500,456
51781,48500.8,456.25
51782,48501.6,456.5
51783,48502.4,456.75
51784,48503.2,457
51785,48504,457.25
51786,48504.8,457.5
51787,48505.6,457.75
51788,48506.4,458
51789,48507.2,458.25
51790,48508,458.5
51791,48508.8,458.75
51792,48509.6,459
51793,48510.4,459.25
51794,48511.2,459.5
51795,48512,459.75
51796,48512.8,460
51797,48513.6,460.25
51798,48514.4,460.5
51799,48515.2,460.75
51800,48516,461
51801,48516.9,461.2
51802,48517.8,461.4
51803,48518.7,461.6
51804,48519.6,461.8
51805,48520.5,462
51806,48521.4,462.2
51807,48522.3,462.4
51808,48523.2,462.6
51809,48524.1,462.8
51810,48525,463
51811,48525.9,463.2
51812,48526.8,463.4
51813,48527.7,463.6
51814,48528.6,463.8
51815,48529.5,464
51816,48530.4,464.2
51817,48531.3,464.4
51818,48532.2,464.6
51819,48533.1,464.8
51820,48534,465
51821,48535,465.25
51822,48536,465.5
51823,48537,465.75
51824,48538,466
51825,48539,466.25
51826,48540,466.5
51827,48541,466.75
51828,48542,467
51829,48543,467.25
51830,48544,467.5
51831,48545,467.75
51832,48546,468
51833,48547,468.25
51834,48548,468.5
51835,48549,468.75
51836,48550,469
51837,48551,469.25
51838,48552,469.5
51839,48553,469.75
51840,48554,470
51841,48554.9,470.25
51842,48555.8,470.5
51843,48556.7,470.75
51844,48557.6,471
51845,48558.5,471.25
51846,48559.4,471.5
51847,48560.3,471.75
51848,48561.2,472
51849,48562.1,472.25
51850,48563,472.5
51851,48563.9,472.75
51852,48564.8,473
51853,48565.7,473.25
51854,48566.6,473.5
51855,48567.5,473.75
51856,48568.4,474
51857,48569.3,474.25
51858,48570.2,474.5
51859,48571.1,474.75
51860,48572,475
51861,48573.05,475.2
51862,48574.1,475.4
51863,48575.15,475.6
51864,48576.2,475.8
51865,48577.25,476
51866,48578.3,476.2
51867,48579.35,476.4
51868,48580.4,476.6
51869,48581.45,476.8
51870,48582.5,477
51871,48583.55,477.2
51872,48584.6,477.4
51873,48585.65,477.6
51874,48586.7,477.8
51875,48587.75,478
51876,48588.8,478.2
51877,48589.85,478.4
51878,48590.9,478.6
51879,48591.95,478.8
51880,48593,479
51881,48594,479.25
51882,48595,479.5
51883,48596,479.75
51884,48597,480
51885,48598,480.25
51886,48599,480.5
51887,48600,480.75
51888,48601,481
51889,48602,481.25
51890,48603,481.5
51891,48604,481.75
51892,48605,482
51893,48606,482.25
51894,48607,482.5
51895,48608,482.75
51896,48609,483
51897,48610,483.25
51898,48611,483.5
51899,48612,483.75
51900,48613,484
51901,48614.15,484.2
51902,48615.3,484.4
51903,48616.45,484.6
51904,48617.6,484.8
51905,48618.75,485
51906,48619.9,485.2
51907,48621.05,485.4
51908,48622.2,485.6
51909,48623.35,485.8
51910,48624.5,486
51911,48625.65,486.2
51912,48626.8,486.4
51913,48627.95,486.6
51914,48629.1,486.8
51915,48630.25,487
51916,48631.4,487.2
51917,48632.55,487.4
51918,48633.7,487.6
51919,48634.85,487.8
51920,48636,488
51921,48637.1,488.3
51922,48638.2,488.6
51923,48639.3,488.9
51924,48640.4,489.2
51925,48641.5,489.5
51926,48642.6,489.8
51927,48643.7,490.1
51928,48644.8,490.4
51929,48645.9,490.7
51930,48647,491
51931,48648.1,491.3
51932,48649.2,491.6
51933,48650.3,491.9
51934,48651.4,492.2
51935,48652.5,492.5
51936,48653.6,492.8
51937,48654.7,493.1
51938,48655.8,493.4
51939,48656.9,493.7
51940,48658,494
51941,48659.15,494.15
51942,48660.3,494.3
51943,48661.45,494.45
51944,48662.6,494.6
51945,48663.75,494.75
51946,48664.9,494.9
51947,48666.05,495.05
51948,48667.2,495.2
51949,48668.35,495.35
51950,48669.5,495.5
51951,48670.65,495.65
51952,48671.8,495.8
51953,48672.95,495.95
51954,48674.1,496.1
51955,48675.25,496.25
51956,48676.4,496.4
51957,48677.55,496.55
51958,48678.7,496.7
51959,48679.85,496.85
51960,48681,497
51961,48682.2,497.2
51962,48683.4,497.4
51963,48684.6,497.6
51964,48685.8,497.8
51965,48687,498
51966,48688.2,498.2
51967,48689.4,498.4
51968,48690.6,498.6
51969,48691.8,498.8
51970,48693,499
51971,48694.2,499.2
51972,48695.4,499.4
51973,48696.6,499.6
51974,48697.8,499.8
51975,48699,500
51976,48700.2,500.2
51977,48701.4,500.4
51978,48702.6,500.6
51979,48703.8,500.8
51980,48705,501
51981,48706.25,501.15
51982,48707.5,501.3
51983,48708.75,501.45
51984,48710,501.6
51985,48711.25,501.75
51986,48712.5,501.9
51987,48713.75,502.05
51988,48715,502.2
51989,48716.25,502.35
51990,48717.5,502.5
51991,48718.75,502.65
51992,48720,502.8
51993,48721.25,502.95
51994,48722.5,503.1
51995,48723.75,503.25
51996,48725,503.4
51997,48726.25,503.55
51998,48727.5,503.7
51999,48728.75,503.85
52000,48730,504
52001,48731.35,504.15
52002,48732.7,504.3
52003,48734.05,504.45
52004,48735.4,504.6
52005,48736.75,504.75
52006,48738.1,504.9
52007,48739.45,505.05
52008,48740.8,505.2
52009,48742.15,505.35
52010,48743.5,505.5
52011,48744.85,505.65
52012,48746.2,505.8
52013,48747.55,505.95
52014,48748.9,506.1
52015,48750.25,506.25
52016,48751.6,506.4
52017,48752.95,506.55
52018,48754.3,506.7
52019,48755.65,506.85
52020,48757,507
52021,48758.35,507.1
52022,48759.7,507.2
52023,48761.05,507.3
52024,48762.4,507.4
52025,48763.75,507.5
52026,48765.1,507.6
52027,48766.45,507.7
52028,48767.8,507.8
52029,48769.15,507.9
52030,48770.5,508
52031,48771.85,508.1
52032,48773.2,508.2
52033,48774.55,508.3
52034,48775.9,508.4
52035,48777.25,508.5
52036,48778.6,508.6
52037,48779.95,508.7
52038,48781.3,508.8
52039,48782.65,508.9
52040,48784,509
52041,48785.45,509.1
52042,48786.9,509.2
52043,48788.35,509.3
52044,48789.8,509.4
52045,48791.25,509.5
52046,48792.7,509.6
52047,48794.15,509.7
52048,48795.6,509.8
52049,48797.05,509.9
52050,48798.5,510
52051,48799.95,510.1
52052,48801.4,510.2
52053,48802.85,510.3
52054,48804.3,510.4
52055,48805.75,510.5
52056,48807.2,510.6
52057,48808.65,510.7
52058,48810.1,510.8
52059,48811.55,510.9
52060,48813,511
52061,48814.45,511
52062,48815.9,511
52063,48817.35,511
52064,48818.8,511
52065,48820.25,511
52066,48821.7,511
52067,48823.15,511
52068,48824.6,511
52069,48826.05,511
52070,48827.5,511
52071,48828.95,511
52072,48830.4,511
52073,48831.85,511
52074,48833.3,511
52075,48834.75,511
52076,48836.2,511
52077,48837.65,511
52078,48839.1,511
52079,48840.55,511
52080,48842,511
52081,48843.55,511.05
52082,48845.1,511.1
52083,48846.65,511.15
52084,48848.2,511.2
52085,48849.75,511.25
